Key,ShortKey,Source,Row,Module,Field,Role,CN,ID
Item_10101_Name,aCQh,d道具_Item_A.csv,345,Item,Name,,虔诚的伟力,Kekuatan Pengabdian
Item_10101_Desc,aCQf,d道具_Item_A.csv,345,Item,Desc,,造成更多狂气和中毒的同时能够献祭敌方生命转化为临时暴击伤害，虔诚的信仰能够驱使更多的触腕。,"Memberikan DMG akan meningkatkan <Italic:Aliemus> dan <Italic:Poison. ""Devout Faith""> meningkatkan jumlah <Italic:Tentacle.>"
Item_10101_StoryDesc,aCQi,d道具_Item_A.csv,345,Item,StoryDesc,,螺湮的主宰啊，请聆听我的祷告。\n降下你的预言，给予我启示，\n让我能够复原你的国。\n在这无信仰的土地，在这海洋环绕的冰原，\n将你的石柱立起，将你的神殿搭建。\n\n号令深渊之主啊，台上的是献给你的礼。\n纯净的血肉来自满月的羔羊，强健的心来自成年的公牛，\n锐利的眼来自翱翔的雄鹰，坚硬的骨来自巡洋的鲸。\n青金石是你的王座，黄金是你的冠冕，\n请赐予我你的梦境，告予我神言，\n让我能够复原你的身。\n在这冰下的深渊，在这海下的领域，\n将正确时刻降生的母体奉献。\n\n通晓万事的利莫里亚之王啊，请回应我的祷告。\n自你入海长眠以来，已过了千百年，\n我以你的名，行你的事，宣扬你的美名，从未懈怠。\n坚定的是我的信仰，虔诚的是我的心。\n你是唯一的神王，是不朽者的化身，\n愿你终结我的等待，再临于世，让我得以聆听你智慧的言。,"Wahai penguasa jurang kegelapan... dengarkan permohonanku...\nBerikan aku ramalanmu, berikan padaku penglihatanmu,\nSehingga aku dapat mengembalikan kerajaanmu.\nDi atas tanah tanpa keyakinan, di lautan beku,\nDirikan pilarmu, buat kuilmu.\n\nPerintahkan para penguasa jurang, persembahannya adalah untukmu.\nDaging lembu segar di bawah purnama, hati yang teguh dari seekor banteng dewasa,\nSepasang mata tajam dari elang yang mengudara, belulang keras dari paus yang mengarungi samudera.\nLapis adalah singgasanamu, emas adalah mahkotamu,\nBerkati aku dengan mimpimu, katakan padaku kalimat suci-mu,\nAgar aku dapat mengembalikan wujud sempurna-mu.\nDalam jurang gelap di dasar tumpukan es, di bawah dasar samudera,\nPersembahkanlah seorang ibu yang terlahir di waktu yang tepat.\n\nWahai raja Lemuria, sang maha tau, jawablah doa-ku.\nSemenjak engkau memasuki lautan untuk tertidur, berabad-abad telah berlalu,\nDalam namamu aku berbuat, menjaga kejayaanmu, tanpa gentar.\nKeyakinanku teguh, hatiku tertambat.\nEngkau adalah dewa dari segala raja, perlambang keabadian,\nSemoga enkau dapat mengakhiri penantianku, kembali ke dunia dan biarkan aku mendengar kata-kata bijakmu kembali."
Item_9827_Desc,aGkD,d道具_Item_A.csv,346,Item,Desc,,释放狂气爆发后提供临时暴击伤害，并有概率降低持有者卡牌费用。,<Italic:Wheel of Destiny> dengan atribut <Italic:Crit. Rate.>
Item_9827_StoryDesc,aGkG,d道具_Item_A.csv,346,Item,StoryDesc,,分开。经历。蜂拥而来。侵略。\n\n对于非利士人的闪族语词根「p-l-sh」的真正涵义，经书学者们历来分歧不断。\n平生第一次，戈利亚觉得这些老学究还算有点真才实学，因为这四个简短的词汇几乎概括了他作为非利士人的一生。\n\n非利士人是名副其实的海上民族。\n他们是群聚的长尾鲨，循着鲜血的味道找到可供栖息的岛屿，再杀光那里所有的原住民。\n\n非利士人不知疲倦。\n他们从不逗留，当一切尘埃落定，躁动不安的基因又驱使他们离开，寻找新的猎物。\n\n非利士人不在乎明天。\n他们总是以惊人的速度挥霍掠夺来的财富，饮尽最后一滴葡萄酒，然后尽情繁衍、争斗、背叛……\n\n启航的时候，戈利亚回望船只在海面上拖曳而出的轨迹。\n非利士人的血，原住民的血，敌人的血，海鸟的血……\n它们汇到一处，就像暗红的墨涌入无边无际的蓝。\n\n第二天，太阳照常升起，海水如万片碎金动荡闪烁，一切都了无痕迹。\n他们身处海洋，海洋却已将他们忘却。,"Pisahkan. Alami. Serbu. Kuasai.\n\nPara peneliti telah sejak lama memperdebatkan akar semitis dari kata ""p-I-s-h"" di kalangan orang Perishit.\nUntuk pertama kali dalam hidupnya, Goliath menyadari kalau para peneliti itu memiliki perspektif yang luar biasa untuk empat kata singkat yang selalu membayangi hidupnya sebagai seorang Perishit.\n\nPara Perishit adalah orang-orang maritim.\nMereka seperti gerombolan hiu berekor panjang yang datang ke sebuah pulau terpencil karena mencium aroma darah, lalu menghabisi seluruh penduduk aslinya.\n\nPara Perishit tidak pernah lelah.\nMereka tidak pernah berdiam di suatu tempat; Ketika urusan mereka selesai, insting buas menggerakkan mereka untuk mencari mangsa baru.\n\nPara Persihit tidak peduli akan hari esok.\nMereka menghabiskan harta jarahan mereka dalam waktu yang begitu singkat, minum hingga tetes anggur terakhir, berkembang biak, berperang, dan tidak kenal rasa takut...\nKala mereka berlayar, Goliath melihat kembali jejak yang ditinggalkan kapal mereka menuju laut.\nDarah dari para Perishit, darah dari penduduk yang mereka bunuh, darah dari burung-burung camar...\nSemua menyatu menjadi satu, bak tinta merah gelap yang tumpah dalam lautan biru tak berujung.\n\nKeesokan harinya, kala matahari terbit, lautan kembali bergelimang layaknya hamparan emas yang berkelindan sebelum semuanya hilang tanpa jejak.\nMereka adalah bagian dari lautan yang telah melupakan mereka."
Item_9581_Name,aFSx,d道具_Item_A.csv,347,Item,Name,,隐秘的诞生,Terlahir Dalam Bayangan
Item_9581_Desc,aFSv,d道具_Item_A.csv,347,Item,Desc,,为队伍提供更坚实的护盾的同时提高爆发伤害并获取更多钥能，伴随触腕的拍击加速自身狂气循环。,<Italic:Wheel of Destiny> dengan atribut <Italic:Keyflare Regen Level.>
Item_9581_StoryDesc,aFSy,d道具_Item_A.csv,347,Item,StoryDesc,,母亲。母亲。\n墨菲早已丢失了与之相关的大部分记忆。\n有人说，濒死的母亲护着她，鲜血呛进了她的喉咙里。\n然后人们冲上前，蛮横地将她们分离。\n就在那个瞬间，墨菲看见了母亲的面容。那张脸神情狂乱，却是很美的。\n记事以后，她有了一个新的「母亲」。\n温和，审慎，她会满足墨菲所有无理的需求，却保持着不远不近的距离。\n在墨菲以为她们的关系会一直这样下去，就像弥利亚姆的表情永远不变一样时，她被高高托举上漆黑的王座，于梦中见到那散发着磷光的「卵」。\n它在暗夜中闪闪发光，像眼睛，又像星星。缥缈的歌声环绕在圣所四周：\n<Italic:自他女儿的@1中，@1的神祗降临@1……>\n她被赋予一项与她有关又无关的伟大使命：成为让神明复生的母亲。\n真奇怪啊。她尚且不明白何为母亲，何为女儿，却要开始学习做一名「母亲」。\n墨菲想起了那张狂乱的美丽脸庞，想起了舌尖上甜而苦涩的滋味。\n那个美丽的人，是不希望我如此向坟墓坠落的，是吗？,"Ibu... Ibu...\nMurphy telah kehilangan hampir semua ingatannya tentang ibunya.\nKonon, dikatakan kalau ibunya mati karena melindunginya, bermandikan darah yang membuatnya kehilangan nafasnya.\nOrang-orang lantas berdatangan dan memisahkan keduanya dengan begitu kasar.\nDi saat itulah, Murphy melihat wajah ibunya. Ekspresinya tampak begitu panik, namun begitu menawan.\nSetelah Murphy mencoba mengingatnya kembali, dia telah memiliki ""Ibu"" yang baru.\nLembut dan begitu perhatian, dia selalu memenuhi segala permintaan konyol Murphy sambil terus menjaga jaraknya, agar tidak terlalu jauh namun tidak pula terlalu dekat.\nDalam benaknya, Murphy merasa kalau hubungan semacam itu tidak akan bertahan lama. Sama halnya dengan raut wajah Miryam yang tidak berubah, dia diangkat di atas singgasana gelap itu dan menyaksikan ""benih"" yang berpendar dakam mimpinya.\nKilaunya berkelindan dibawah gelapnya malam, bak cahaya bintang. Senandung yang begitu lembut bergema dalam tepatnya bernaung:\n<Italic: Dari @1 anaknya, Dewa yang... @1...>\nDia mengemban tugas yang penting: Menjadi seorang ibu yang melahirkan kembali para Dewa.\nSungguh ganjil, dia bahkan tidak mengerti apa itu ibu, apa itu anak, namun dia harus mulai menjadi seorang ""Ibu"".\nMurphy mengingat rupa ibunya dahulu, yang begitu sedih, namun juga rupawan.\nOrang secantik dirinya pasti tidak ingin aku berakhir seperti ini, bukan?"
Item_9644_Desc,aFXf,d道具_Item_A.csv,348,Item,Desc,,战斗初期爆发性提供大量狂气并能够持续加速狂气循环，适合依赖狂气的爆发型的角色。,<Italic:Wheel of Destiny> dengan atribut <Italic:Aliemus Regen Level.>
Item_9644_StoryDesc,aFXi,d道具_Item_A.csv,348,Item,StoryDesc,,他即是通晓万事之王，是利莫里亚的至高无上。\n青金石是他的王座，黄金是他的冠冕。灵魂是他的权柄，他在最高处安睡。\n侍奉神的祭司也侍奉他，在他身前跪拜，\n他们是他忠实的臣子，是他虔诚的信徒。\n\n神明在夜晚派遣月光，将他接到永眠的宫殿中做客，\n在那里，祂们与他分享灵魂的食物，给予他神的智慧。\n祂们赐他无尽的梦境，让他得以观见万物伊始，观见时间末路。\n他于是知道了：万物的初始皆是混沌，众神在其中苏醒，建立悬浮在黑暗中的宫廷。\n他于是知道了：时间之末是一片黑暗，一切重归混沌。\n\n众王之王啊，神的宠儿，\n谁能与你相同？\n谁能如你一般自梦中统领，谁能如你威严？\n高贵的神王啊，年幼的主宰，\n请你尽情沉眠。\n你的臣民与信徒会耐心等待，你带回神的预言。\n尊敬的螺湮主宰，号令深渊之主，\n请允许我们呼唤你的名，赐予我们庇护，\n图鲁，图鲁。,"Dia adalah sang raja maha mengetahui, pemimpin tertinggi di Lemuria.\nSinggasananya adalah Lapis Lazuli, dan emas adalah mahkotanya. Jiwa adalah tongkat kekuasaannya, dan dia duduk di puncak segalanya.\nPara pendeta yang menyembah tuhannya, juga tunduk berlutut padanya,\npara bawahan dan pemuja setianya.\n\nKala malam tiba, para dewa mengirimkan cahaya rembulan, mengundangnya dalam istana keabadian,\ndi mana mereka memberikan seaji untuk jiwa di tangannya, memohon berkah dari kebijaksanaan agungnya.\nMimpi tanpa akhir itu membuatnya menyaksikan segala awal dan segala akhir.\nDia maha mengetahui: Akhir dari segalanya adalah kegelapan, dan segalanya kembali pada keruntuhan.\n\nRaja dari segala raja, dicintai oleh para dewa, \nSiapa yang dapat menandingimu?\nSiapa yang menguasai mimpi sepertimu, wahai yang mulia?\nBangsawan dari para dewa, penguasa muda, \nTidurlah dengan damai.\nPara pengikutmu akan setia menanti kebangkitanmu dengan ramalan para dewa.\nPaling terhirmat di antara penguasa Nereid, penguasa jurang kegelapan, \nMari sebut namamu, dan beri kami perlindunganmu, \nTulu, Tulu."
Item_10069_Desc,aCNH,d道具_Item_A.csv,349,Item,Desc,,全面而综合的提高生存与续航能力，额外的猩红熔炉储存上限和伤害成长能够带来更多可能。,<Italic:Wheel of Destiny> dengan atribut <Italic:Sigil Yield.>
Item_10069_StoryDesc,aCNK,d道具_Item_A.csv,349,Item,StoryDesc,,创生的父神自星空中来。\n那时的地是赤焰热土，烈火熊熊。父神的足踏在火上。\n父神说，火终将熄，火便这么做了。\n流动的土成了地，父神在地上写下神言：\n地将做生灵的基。\n山谷就成了山谷，平原就成了平原。\n神言稳固，这是第一块石板。\n\n父神看云厚重，说，云终落雨，云便这么做了。\n雨汇聚成流水，父神在其上写下神言：\n水将做温床。\n水就成了湖、成了海，海就淹没了地。\n神言稳固，这是第二块石板。\n\n父神看水暗淡，说，光当降临，光便这么做了。\n光落在水上，父神在光上写下神言：\n光将滋养。\n光就带来温暖。\n神言稳固，这是第三块石板。\n\n父神见地、水、光皆有了，说，生命将临。\n祂让自己的血流下，在其上写下神言：\n血将孕育新生。\n父神的血散了去，成了有生命的物，在海中繁衍。\n神言稳固，这是第四块石板。\n\n父神见生有了，说，生物将永恒地变化。生物便这么做了。\n微不可见的物爬上退了海水的地。\n父在变化的物上写下神言：\n变化不可停止。\n爬上陆地的物就长出根茎，长出四肢，长出各种模样。\n神言稳固，这是第五块石板。\n\n父神见生有了，变化也有了，说，死亦将至。死便来了。\n衰老的死去，病弱的死去。父神在死上写下神言：\n死的将回归到最初。\n死者的躯体就慢慢消了，回到父神的怀抱。\n神言稳固，这是第六块石板。\n\n父神见生、死、变化都有了，说，这些都是我的造物，我将留下祝福。\n父神取出自己的骨，在上面写下神言：\n在万物的末路，可用我的骨，代行我的权。\n以血肉的代价赋予生机。\n神言稳固，这是第七块石板。\n\n父神看一切都有了，就停下来休息。\n水将父神包裹起来，光为父神提供温暖，地将父神遮盖。\n而后父神长眠，万物都依照父神的言生存，那就是现在的世界。,"Bapa dari segala awal. datang dari samudera di balik bintang.\nKakinya menapaki api, dan Ia berfirman, ""Biarlah yang berkobar itu padam""\nBumi yang terbakar pun terdiam. Dan di hadapannya, Sang Bapa menorehkan Hukum Pertama:\n""Biarlah tanah menjadi dasar keberadaan""\nMaka lembah pun terbelah, dan dataran membentang luas.\nDunia pun dimulai, kala Kitab Pertama ditetapkan dalam pahatannya.\n\nLalu Sang Bapa Agung menatap pada awan dan bersabda: ""Biarlah awan menumpahkan tangisnya""\nAir pun berkumpul, dan padanya dia menorehkan Hukum Kedua:\n""Biarlah air membuai kehidupan""\nDan air pun melahirkan danau, danau menjadi lautan, dan lautan melahap dataran bumi.\nKala Firman itu dipahat di atas batu, Kitab Kedua disucikan.\n\nLalu Sang Bapa Agung menatap pada air yang pekat dan membisu. Padanya ia besabda: ""Jadilah terang""\nCahaya pun berpendar. Daripadanya, dipahatkan Hukum Ketiga:\n""Biarlah cahaya menopang kehidupan.""\nDan kehangatan merambah menuju kedalaman tak terjamah.\nKala Firman itu dipahat di atas batu, Kitab Ketiga disucikan.\n\nLalu Sang Bapa Agung menatap bumi, air, dan cahaya, kemudian kembali berfirman:\n""Bangkitlah kehidupan""\nIa menumpahkan darahnya, dan padanya ditorehkan Hukum Keempat:\n""Biarlah darah mempercepat kehidupan""\nDarahnya pun tercurah di atas samudera, lalu munculah kehidupan.\nKala Firman itu dipahat di atas batu, Firman Keempat ditinggikan.\n\nLalu Sang Bapa melihat kehidupan muncul, dan kembali bersabda:\n""Hendaklah kehidupan beralih rupa tanpa akhir""\nKala makhluk hidup muncul di daratan, padanya Ia menorehkan Hukum Kelima:\n""Perubahan tak akan pernah terlelap""\nDan mereka tumbuh dalam akar, dalam tubuh, dalam rupa yang beraneka.\nKala Firman itu dipahat di atas batu, Firman kelima dimuliakan.\n\nLalu Sang Bapa Agung melihat kehidupan dan segala perubahannya, lalu ia menetapkan: ""Hendaklah kematian diturunkan."" Maka bangkitlah maut.\nYang renta pun sirna dan padanya ditorehkan Hukum Keenam:\n""Yang mati akan kembali pada awal""\nDaging mereka pun luluh, ditarik kembali pada genggaman Sang Bapa Agung.\nKala Firman itu dipahat di atas batu, Firman keenam diturunkan.\n\nLalu Sang Bapa Agung memandang kehidupan, kematian, segala perubahannya, dan mengeluarkan sabda nya:\n""Inilah karya ku, dan padanya kuberikan anugerah.""\nDiambillah tulang miliknya, dan padanya ditorehkanlah Hukum Ketujuh""\n""Pada akhir segalanya, tulang ku akan menegakkan kerajaanku. Biarlah daging menjadi penebusan dan kehidupan berjalan kembali""\nKa;a Firman itu dipahat di atas batu, Firman ketujuh disucikan.\n\nDan Sang Bapa Agung menatap segala yang telah ia bentuk, lalu beristirahat.\nAir memeluknya, cahaya memberinya ketenangan, bumi menyelimutinya.\nSang Bapa Agung pun terlelap. Segala yang ada akan berjalan dalam Firman-nya.\nDemikian adanya, hingga zaman ini.\n\n"
Item_9881_Desc,aGoD,d道具_Item_A.csv,350,Item,Desc,,稳定获取钥能的同时伴随钥令的释放为队伍提供狂气，额外的手牌上限和胚胎获取带来更灵活的选择。,Menggunakan <Italic:Posse> akan memberikan <Italic:Aliemus> pada tim. Penambahan jumlah maksimum kartu di tangan dan percepatan <Italic:Embryo> memberikan strategi yang flexibel.
Item_9881_StoryDesc,aGoG,d道具_Item_A.csv,350,Item,StoryDesc,,历史向来是赢家的一言堂，母树消亡、国家倾覆，有关过去的一切都在悄然发生着改变。\n诗人传唱着尼尼微美人的故事，旅人围坐篝火侧耳倾听。\n\n「穿越银色的沙漠，异国美人闯入了尼尼微\n天河之水从她的肩头滑落，西奈珍珠从她的眼中坠下\n金黄双瞳之中，凝视异度国土的过去\n蜜色肌肤之上，书写尼尼微的未来」\n\n后来呢？这位美人成为王后了吗？\n年迈诗人弹拨着七弦琴，发出一声悠长叹息。\n\n「她是迷药，众生为之倾倒。\n她是猛毒，沁入王臣肺腑。\n她是洪水，苍生无可逃脱。\n她是黑色瘟疫的使臣，她带来疫病、噩梦、死亡和尼尼微的末日。」\n\n琴尚未放下，酒桌边站起一人，引来众酒客侧目。\n那人纤长的指间漏下几枚酒钱，金银滚落，叮当作响。\n她所行之处，目光追随，灯火闪烁。\n\n「时间荏苒……但无妨，祂不会回应这些胡言乱语。\n终有一天，你们会理解祂的慈悲与宽厚……正如我所理解的那样……」\n她推开酒馆破旧的小门，如同推开一尊珠宝匣，月光落在裸露的肩头，映照出琳琅的光。\n那被月光宠爱着的美人，确实有着如蜜的肌肤。,"Sejarah selalu menjadi catatan yang dibuat oleh para pemenang; Pohon kesuburan menghilang, negara-negara runtuh, dan segalanya tentang masa lalu berubah dalam diam.\nSang Pujangga bersenandung dongeng tentang keindahan Nineveh seraya para pengelana berkumpul di sekitar api unggun dan mendengarkan dengan seksama.\n\n""Melalui gurun perak, sang rupayan jelita tiba di Nineve.\nAir dari Bima Sakti mengalir di bahunya, mutiara Sinai keluar dari matanya.\nDalam netra emasnya, dilihatnya masa lalu dari tanah launnya.\nDari kulitnya yang semanis madu, masa depan Nineveh terbuat.""\n\nKemudian? apakah sang rupawan jelita itu menjadi ratu?\nSang Pujangga memetik senar dari gitarnya, kembali bersenandung.\n\n""Dia adalah sang penidur yang menawan. Semua makhluk tunduk dibawah mantranya.\nDialah racun, menembus jantung para raja dan menteri.\nDialah banjir, bencana yang tidak terelakkan.\nDia adalah sang penguasa wabah hitam, membawa penyakit, mimpi buruk, kematian, dan akhir dari Nineveh.""\n\nSebelum lute Sang Pujangga tiletakkan, seseorang berdiri dari mejanya, menarik perhatian orang-orang di sekitarnya.\nJemari kurus orang itu menyelipikan beberapa koin untuk anggur, perak dan emas bergelimpang.\nKemanapun ia pergi, pandangan mengikutinya, cahaya seketika gemerlap.\n\n""Waktu berlalu... Namun tak apa, dia tidak akan menanggapi kata-kata tidak masuk akal itu.\nSuatu hari, kau akan mengalami belas kasih dan murah hatinya... sama sepertiku...""\nUjarnya seraya mendorong pintu bar layaknya membuka kotak permata. Cahaya rembulan menyinari bahunya yang telanjang, memantulkan cahaya yang memikat jiwa.\nEloknya dibawah cahaya rembulan, sungguh bak kulit semanis madu."
Item_9884_Desc,aGoP,d道具_Item_A.csv,351,Item,Desc,,造成伤害的时能够在本回合中无限叠加暴击伤害，适合能够在单回合中连续打击敌方的唤醒体。,<Italic:Wheel of Destiny> dengan atribut <Italic:Crit. Rate.>
Item_9884_StoryDesc,aGoS,d道具_Item_A.csv,351,Item,StoryDesc,,眼见一个乡下村姑穿戴浮夸的礼裙、金银首饰、羽扇，潜入上流精英人士的世界……\n没有比这更不得体的事情了。以下犯上，简直是以下犯上……！\n要我说，应该强制下等人佩戴相应的标识和徽章，这样才不至于和我们混淆在一起。\n——菲利普·哈罗德公爵\n\n如果您生活在伦蒂尼恩，一定对所谓的「索蕾尔效应」有所了解。\n还在苦恼自家衣服卖不出去？那你最好祈祷自己有点门路，能获得索蕾尔夫人的青睐——是的，哪怕是一顶愚蠢透顶的猪尾巴礼帽，只要戴在索蕾尔夫人的头上，它就能大卖。\n她就是新时代的大众偶像。\n——「索蕾尔夫人的名气测验」，《淑女指南》\n\n那是一个晴朗的夏夜。\n我们一起坐在大理石铺就的露台上，喝着陈年酿造的贵腐酒，谈论诗与世界和平。\n然后就发生了一些@4\n说重点？咳咳，对不起……\n总之，这个女人骗了我三千雷欧坊，两份苏里兰的房产，以及一颗诚挚的心！\n——某不愿透露姓名的心碎子爵,"Seorang gadis desa dengan gaun yang tidak biasa, berhiaskan emas dan perak, serta kipas bulu berjalan dalam dunia kalangan bangsawan...\nTak ada yang lebih tidak sopan dari itu. Seseorang renahan yang berani menyusup ke dalam kalangan kami adalah sebuah skandal...!\nAku ingin ada sebuah lambang penanda status mereka, sehingga mereka (para rendahan) tidak akan dipandang sama seperti kami (para bangsawan).\n—Duke Philip Harold\n\nJika kau tinggal di Londinium, seharusnya anda tidak asing dengan sebutan ""Sorel Effect.""\nMasih khawatir pakaianmu tidak akan terjual? anda sebaiknya berdoa untuk memiliki jaringan agar mendapat perhatian Nona Sorel—Ya, bahkan pakaian konyol seperti topi berekor babi, jika diletakkan di atas kepala Sorel, pastilah laku dengan amat sangat.\nDia adalah idola besar era ini.\n—""Kuis terkenal tentang Nona Sorel,"" Panduan sang Nona.\n\nDalam sebuah malam di musim pana.\nKami duduk bersama di sebuah teras berhias marmer sambil menyesap anggur bangsawan Botrytis yangmewah sambil membicarakan tentang sastra dan kedamaian dunia.\nKemudian sesuatu terjadi @4\nLangsung pada intinya? Ahem, maafkan aku...\nSingkat kata, wanita ini mencurangiku atas tiga ribu Leo Fang, dua properti di Soreland, dan hati yang tulus!\n—Sebuah kisah dari bangsawan yang ingin dirahasiakan namanya."
Item_9846_Desc,aGlT,d道具_Item_A.csv,352,Item,Desc,,提高持有者造成的基础伤害，并有概率额外生成更多持有者的卡牌。,<Italic:Wheel of Destiny> dengan atribut <Italic:DMG Amplification.>
Item_9846_StoryDesc,aGlW,d道具_Item_A.csv,352,Item,StoryDesc,,当英雄终于结束他的伟大旅程，人们合上图画书的最后一页，沉沉睡去。\n\n长夜将至，属于希洛的故事才刚刚开始。\n\n她沿着悠长的海岸线一路向北，踏过溪流，翻越高山，直到极寒之地的尽头。\n距那场震惊世人的反抗已过去多年，希洛所到之处风调雨顺，诸事皆宜，奴隶和主人之间维系着微妙的平衡，暴烈的反抗显得尴尬又滑稽。\n她被质疑，被嘲弄，最后被遗忘。\n但她从不辩解。\n\n战士希洛来去无踪，她将自由的种子深埋在陆间海的腹地。五年、十年、一百年……\n总有一天，它们将破开土壤，茁壮成长。\n\n无人知晓这位斯巴达杀手最终的埋骨地，据说她的昔日密友伊巴密浓达收敛了她的尸体。\n多年以后，当你路过一个茉莉花盛开的青草坡，或许能见到一方小小墓碑，上面写着：\n\n这块草地下埋藏着一名战士，或者说\n她曾是一名战士\n她是老伯利克里之女，也是提洛岛的骄傲\n诗人弗拉库斯称赞她作战英勇无比\n黑发的斯巴达人更清楚她的功绩,"Kala sang pahlawan menyelesaikan perjalanan hebatnya, kala itulah orang-orang menutup halaman terakhir dari buku dongengnya dan terlelap.\n\nSelama malam hari tiba, kisah milik Helot dimulai.\n\nDia berkelana ke utara melalui pesisir, melintasi sungai dan pegunungan sampai tibalah dia di sebuah dataran beku.\nTahun-tahun telah berlalu sejak pemberontakan mengejutkan itu, di mana Helot membawa perdamaian dan kemakmuran kemana pun dia pergi. Kesetaraan selalu terjaga antara budak dan majikan, membuat pemberontakan sebagai sebuah kenyataan yang konyol.\nAtas pemberontakan itu, orang-orang menjadi ragu padanya, menghina dan mencacinya, hingga melupakannya.\nNamun dia tidak pernah membela dirinya sendiri.\n\nSang pejuang, Helot, datang dan berlalu bak hembusan angin, menanamkan benih kebebasan di jantung lautan. Lima tahun, sepuluh tahun, seratus tahun...\nSuatu hari, benih itu akan mencapai daratan dan menyuburkannya.\n\nTak ada yang tahu di mana sang pembasmi Sparta itu beristirahat dalam kedamaiannya, meskipun ada cerita kalau kawan lamanya, Epaminodas, adalah yang merawat peninggalannya.\nBeberapa tahun kemudian, jika kau melintasi jalan berumput yang dipenuhi melati, kau mungkin akan melihat sebuah nisan kecil bertuliskan:\n\nDibawah ladang rumput ini, atau, \nDahulu dia adalah seorang pejuang.\nDia adalah putri dari Pericles tua dan kebanggaan dari Tilos.\nSyair Thracius memuji keahlian berperangnya.\nDan para Spartan berambut hitam mengenali pencapaiannya."
Item_9623_Desc,aFVD,d道具_Item_A.csv,353,Item,Desc,,提高持有者每次造成的伤害值，超维回合结束后能够额外触发敌方的中毒。,<Italic:Wheel of Destiny> dengan atribut <Italic:Crit. Rate.>
Item_9623_StoryDesc,aFVG,d道具_Item_A.csv,353,Item,StoryDesc,,巨大的舞台上，一个少女正在舞蹈。\n她头发紧紧地梳成一个发髻，头上点缀着洁白的羽毛和小巧的王冠，纯白的舞裙随着她的动作展开，在哀婉的提琴声中转了一圈又一圈。\n手臂舒展，足尖点地，白天鹅低垂长颈，向王子诉说自己的悲伤与哀愁。\n年幼的莉兹微张着嘴，看着台上轻盈优雅的少女，那是她的堂姐，在她出生以前就到她家里来，在她祖母手下接受严格的训练。平日里总是朴素而且安静的堂姐从未如今天这般鲜活，她就像一只即将振翅而去的天鹅，而她，他们，剧院里的所有人，都倾倒在她的阴影之下。\n她的心跳越来越快，越来越快——多么令人羡慕！她也想成为那只天鹅，在永恒的舞台上长久地留下属于自己的倒影。她知道自己做得到，难道祖母不曾在她不注意的时候称赞过她的腿又长又直吗？难道她那做了多年首席的表姐不曾说过，她极有舞蹈天赋吗？没错，只要她开始，只要她穿上足尖鞋，人们一定会从遥远的城市前来观看演出，她将是本世纪最伟大的舞者，芭蕾艺术的璀璨明星！\n那时的她还不知道，等待自己的，只有炽热的火焰。,"Di atas panggung besar, seorang gadis mudamenari. \nRambutnya tergulung dengan elok menjadi sanggul berhias bulu putih dan mahkota yanng indah. Gaun putihnya berkilau seiring gerakannya, berputar dengan anggun beriringan dengan irama biola. \nDengan kedua lengannya yang terbuka lebar dan kakinya yang berjinjit, sang angsa putih menurunkan lehernya, membagikan nuansa sedihnya pada sang pangeran. \nLiz yang masih muda menatap pertunjukan itu dengan takjub, terpesona dengan para pemeran di atas panggung. Penari itu adalah sepupunya yhang datang untuk tinggal bersama mereka sebelum Liz terlahir dan dilatih dengan begitu keras oleh nenek mereka. Sosok sepupunya yang biasanya datar dan pendiam itu, seketika menjadi sangan elok, bak seekor angsa yang siap terbang. Dia, bersama dengan orang-orang di dalam teater itu, terkesima dengan bayang-bayang sepupunya. \nJantung Liz berdebar semakin kencang—Sungguh membuatnya iri! Dia pun ingin menjadi sang angsa putih yang meninggalkan jejaknya di atas panggung yang abadi. Dia tau dia bisa melakukannya, tidakkah neneknya selalu memuji kaki jenjangnya kala ia berfikir kalau Liz tidak mendengarnya? Tidakkah sepupunya, mantan penari ballet berkata dia punya bakat yang tinggi? Ya, ketika dia mulai mengenakan sepatu lancip itu, orang-orang dari berbagai kota akan datang untuk menyaksikannya menari. Dia akan menjadi penari terbaik abad ini, bintang paling terang dalam dunia penari ballet! \nKala itu, dia tidak mengetahui kalau yang menantikannya adalah bara api yang melahap segala."
Item_9789_Desc,aGib,d道具_Item_A.csv,354,Item,Desc,,在使用「打击」的同时有概率抽取额外的卡牌，超维回合中爆发性获取灵感。,<Italic:Wheel of Destiny> dengan atribut <Italic:Sigil Yield.>
