Key,ShortKey,Source,Row,Module,Field,Character,CN,EN
AvgCommunicate_67056_Content_4,acDL,avg通讯器聊天表_AvgCommunicate_A_M.csv,551,AvgCommunicate,Content,本源拉蒙娜通讯器,虽然我每次都注意着你的呼唤，第一时间出发。,Although I always heed your call and set out at as fast as I can...
AvgCommunicate_67056_Content_5,acDM,avg通讯器聊天表_AvgCommunicate_A_M.csv,552,AvgCommunicate,Content,本源拉蒙娜通讯器,但我担心跨越时空的过程会有些许偏差，万一出现了时间的延迟……,"...I'm worried that there might be some deviations during the process of crossing time and space, and if there's a delay..."
AvgCommunicate_67056_Content_6,acDN,avg通讯器聊天表_AvgCommunicate_A_M.csv,553,AvgCommunicate,Content,本源拉蒙娜通讯器,我一想到你会因此陷入危险，就有些坐立难安。,The thought of you in peril because of this worries me.
AvgCommunicate_67056_Content_8,acDP,avg通讯器聊天表_AvgCommunicate_A_M.csv,555,AvgCommunicate,Content,玩家,没有的事，你每次来得都很及时。,You're always there for me.
AvgCommunicate_67056_Content_9,acDQ,avg通讯器聊天表_AvgCommunicate_A_M.csv,556,AvgCommunicate,Content,玩家,知道你会随时在我身后，我一直很安心。,Knowing that you're always there for me gives me peace of mind.
AvgCommunicate_67056_Option_12,acDU,avg通讯器聊天表_AvgCommunicate_A_M.csv,559,AvgCommunicate,Option,玩家,其实你没必要每次那样急着走……,You don't have to rush off every time...
AvgCommunicate_67056_Content_13,acDG,avg通讯器聊天表_AvgCommunicate_A_M.csv,560,AvgCommunicate,Content,本源拉蒙娜通讯器,不……我不属于这里，留下是一种贪恋，对你、对我，乃至对时空来说都不是好事。,"No... I don't belong there. I don't want to build any attachment. It'd be harmful to you, me; even time and space."
AvgCommunicate_67056_Option_14,acDW,avg通讯器聊天表_AvgCommunicate_A_M.csv,561,AvgCommunicate,Option,玩家,那么，至少多留下一瞬告别的时间吧。,At least set some time aside for me to say goodbye to you before you leave.
AvgCommunicate_67056_Content_14,acDH,avg通讯器聊天表_AvgCommunicate_A_M.csv,561,AvgCommunicate,Content,玩家,那么，至少多留下一瞬告别的时间吧，让我每次来得及和你说一声再见。,At least set some time aside for me to say goodbye to you before you leave.
AvgCommunicate_67004_Content_1,accg,avg通讯器聊天表_AvgCommunicate_A_M.csv,563,AvgCommunicate,Content,朵尔,我注意到你最近几门课程作业的评分都有些低，甚至还有逾期提交的。,"I've noticed that your grades for the recent assignments have been poor, and you're missing some submissions."
AvgCommunicate_67004_Content_2,accp,avg通讯器聊天表_AvgCommunicate_A_M.csv,564,AvgCommunicate,Content,朵尔,是发生什么事了吗？还是学习上有什么困难？,Did something happen? Are you facing any difficulties in your studies?
AvgCommunicate_67004_Option_3,accH,avg通讯器聊天表_AvgCommunicate_A_M.csv,565,AvgCommunicate,Option,玩家,最近出任务的次数太多了，实在有点累了……,I've been so busy doing missions... I'm so tired...
AvgCommunicate_67004_Content_3,accq,avg通讯器聊天表_AvgCommunicate_A_M.csv,565,AvgCommunicate,Content,玩家,最近出任务的次数太多了，实在有点累了……,I've been so busy doing missions... I'm so tired...
AvgCommunicate_67004_Content_4,accr,avg通讯器聊天表_AvgCommunicate_A_M.csv,566,AvgCommunicate,Content,玩家,下次我会尽量早点交的。,I'll try to finish my assignments earlier next time.
AvgCommunicate_67004_Content_6,acct,avg通讯器聊天表_AvgCommunicate_A_M.csv,568,AvgCommunicate,Content,玩家,好……等等，不交作业？！,"Alright... wait, I can skip assignments?!"
AvgCommunicate_67004_Option_7,accL,avg通讯器聊天表_AvgCommunicate_A_M.csv,569,AvgCommunicate,Option,玩家,你还是朵尔吗？,Is this the real Doll?!
AvgCommunicate_67004_Content_7,accu,avg通讯器聊天表_AvgCommunicate_A_M.csv,569,AvgCommunicate,Content,玩家,你还是朵尔吗？,Is this the real Doll?!
AvgCommunicate_67004_Option_8,accM,avg通讯器聊天表_AvgCommunicate_A_M.csv,570,AvgCommunicate,Option,玩家,通讯器没有被偷吧？,Did someone steal the communicator?
AvgCommunicate_67004_Content_8,accv,avg通讯器聊天表_AvgCommunicate_A_M.csv,570,AvgCommunicate,Content,玩家,通讯器没有被偷吧？,Did someone steal the communicator?
AvgCommunicate_67004_Content_9,accw,avg通讯器聊天表_AvgCommunicate_A_M.csv,571,AvgCommunicate,Content,朵尔,是什么让你对我产生了这种印象？,Now HOW did you form this impression of me?
AvgCommunicate_67004_Content_10,acch,avg通讯器聊天表_AvgCommunicate_A_M.csv,572,AvgCommunicate,Content,朵尔,作业不过是督促你们掌握调查员知识的方法，并不能决定你们任何人的能力或价值。,Assignments are merely a method to help you become a skilled investigator. They don't determine one's ability or value.
AvgCommunicate_67004_Content_11,acci,avg通讯器聊天表_AvgCommunicate_A_M.csv,573,AvgCommunicate,Content,朵尔,如果因为几份作业把弥萨格唯一的守密人累垮了，影响了你的状态，那反而舍本逐末。,It'd be quite the waste to overwork the only Keeper in Mythag over a few assignments.
AvgCommunicate_67004_Content_13,acck,avg通讯器聊天表_AvgCommunicate_A_M.csv,575,AvgCommunicate,Content,朵尔,如果你觉得自己完全不需要写作业，也可以一直这样申请。,"If you believe that you absolutely do not need to do the homework, you are free to keep skipping."
AvgCommunicate_67004_Option_14,accC,avg通讯器聊天表_AvgCommunicate_A_M.csv,576,AvgCommunicate,Option,玩家,还有这种好事？！,This seems too good to be true!
AvgCommunicate_67004_Content_14,accl,avg通讯器聊天表_AvgCommunicate_A_M.csv,576,AvgCommunicate,Content,玩家,还有这种好事？！,This seems too good to be true!
AvgCommunicate_67004_Content_15,accm,avg通讯器聊天表_AvgCommunicate_A_M.csv,577,AvgCommunicate,Content,朵尔,当然，你已经不是小孩子了，可以为自己的决定负责。,Of course. You're not a child; you can take responsibility for your decisions.
AvgCommunicate_67004_Content_16,accn,avg通讯器聊天表_AvgCommunicate_A_M.csv,578,AvgCommunicate,Content,朵尔,我相信你会做出最理性的判断。,I trust you will make the most rational decisions.
AvgCommunicate_67004_Content_17,acco,avg通讯器聊天表_AvgCommunicate_A_M.csv,579,AvgCommunicate,Content,朵尔,至于现在，先好好休息一下吧。,Now go rest up.
AvgCommunicate_67032_Content_1,acqW,avg通讯器聊天表_AvgCommunicate_A_M.csv,580,AvgCommunicate,Content,本源朵尔？,小狗狗，黑池里好冷啊，我每天都感觉到生命力在流逝。,"Oh puppy, it's so cold in the Black Pool. I can feel my life slowly draining away."
AvgCommunicate_67032_Content_2,acqZ,avg通讯器聊天表_AvgCommunicate_A_M.csv,581,AvgCommunicate,Content,本源朵尔？,要是你再不来看看我的话，说不定哪天我就会化成融蚀浆消失了。,"If you don't visit me soon, I might melt away into D-Slime..."
AvgCommunicate_67032_Content_4,acrb,avg通讯器聊天表_AvgCommunicate_A_M.csv,583,AvgCommunicate,Content,本源朵尔？,对师长的关心不是应当的吗？怎么能叫上当呢。,How could you treat your mentor this way? I would never lie to my precious student.
AvgCommunicate_67032_Content_6,acrd,avg通讯器聊天表_AvgCommunicate_A_M.csv,585,AvgCommunicate,Content,本源朵尔？,来抓我的时候，那张正义又天真的脸也很可爱呢。,Your righteous yet naive expression was so~ cute.
AvgCommunicate_67032_Option_7,acrp,avg通讯器聊天表_AvgCommunicate_A_M.csv,586,AvgCommunicate,Option,玩家,说够了我就把通讯器关掉了。,Stop that or I'm turning my communicator off.
AvgCommunicate_67032_Content_7,acre,avg通讯器聊天表_AvgCommunicate_A_M.csv,586,AvgCommunicate,Content,玩家,说够了我就把通讯器关掉了。,Stop that or I'm turning my communicator off.
AvgCommunicate_67032_Content_8,acrf,avg通讯器聊天表_AvgCommunicate_A_M.csv,587,AvgCommunicate,Content,本源朵尔？,唉，真是冷漠啊，无论怎样你都不肯见见我吗？,How cold of you. Is there nothing I can say to have you visit me?
AvgCommunicate_67032_Content_10,acqX,avg通讯器聊天表_AvgCommunicate_A_M.csv,589,AvgCommunicate,Content,本源朵尔？,如果我说，我现在已经把困住我的装置松动了一些呢？,Hmm... What if I say I've managed to loosen the device trapping me a little?
AvgCommunicate_67046_Content_1,acyS,avg通讯器聊天表_AvgCommunicate_A_M.csv,591,AvgCommunicate,Content,奥吉尔,主君！马厩那匹叫白雪的母温血马最近要到了生产的日子了！,My lord! Mare Snowflake's about to give birth!
AvgCommunicate_67046_Content_2,aczb,avg通讯器聊天表_AvgCommunicate_A_M.csv,592,AvgCommunicate,Content,奥吉尔,我记得之前那匹公马是纯黑色的，真好奇它们的孩子是什么颜色，会不会是黑白花纹的呢？,I remember that the stallion was pure black. I'm curious about the color of their offspring—will it be black and white?
AvgCommunicate_67046_Option_3,aczt,avg通讯器聊天表_AvgCommunicate_A_M.csv,593,AvgCommunicate,Option,玩家,也有可能是斑马那样的条纹。,Maybe the foal will have zebra stripes.
AvgCommunicate_67046_Content_3,aczc,avg通讯器聊天表_AvgCommunicate_A_M.csv,593,AvgCommunicate,Content,玩家,也有可能是斑马那样的条纹。,Maybe the foal will have zebra stripes.
AvgCommunicate_67046_Content_4,aczd,avg通讯器聊天表_AvgCommunicate_A_M.csv,594,AvgCommunicate,Content,奥吉尔,原，原来还有这种可能吗？真是神奇啊……,Is... is that really possible? That's amazing...
AvgCommunicate_67046_Content_5,acze,avg通讯器聊天表_AvgCommunicate_A_M.csv,595,AvgCommunicate,Content,玩家,哈哈哈逗你的！你这种别人说什么都信的习惯很危险啊。,"Haha, just kidding! It's dangerous to believe everything other people say."
AvgCommunicate_67046_Content_6,aczf,avg通讯器聊天表_AvgCommunicate_A_M.csv,596,AvgCommunicate,Content,奥吉尔,我，我下次会注意的！但如果是主君的话，我觉得没有怀疑的必要！,"I-I'll be more careful next time! But for you, my lord, I could never doubt your words!"
AvgCommunicate_67046_Content_9,aczi,avg通讯器聊天表_AvgCommunicate_A_M.csv,599,AvgCommunicate,Content,奥吉尔,嗯？对了主君，我打算学习一下相关知识，亲自为白雪接生。,"Hmm? By the way, my lord, I'm learning how to and plan on delivering the baby myself!"
AvgCommunicate_67046_Content_10,acyT,avg通讯器聊天表_AvgCommunicate_A_M.csv,600,AvgCommunicate,Content,奥吉尔,一想到能从小参与小马的成长，我就很期待！,I'm looking forward to training the pony!
AvgCommunicate_67046_Option_11,aczl,avg通讯器聊天表_AvgCommunicate_A_M.csv,601,AvgCommunicate,Option,玩家,原来培养马匹要从这么小开始吗？,Does raising a horse start at such a young age?
AvgCommunicate_67046_Content_11,acyU,avg通讯器聊天表_AvgCommunicate_A_M.csv,601,AvgCommunicate,Content,玩家,原来培养马匹要从这么小开始吗？,Does raising a horse start at such a young age?
AvgCommunicate_67046_Content_12,acyV,avg通讯器聊天表_AvgCommunicate_A_M.csv,602,AvgCommunicate,Content,奥吉尔,马对于骑士来说是最亲近的伙伴！与马儿之间的信任当然是越多越好。,"A horse is a knight's closest companion! The more trust between them, the better."
AvgCommunicate_67046_Content_15,acyY,avg通讯器聊天表_AvgCommunicate_A_M.csv,605,AvgCommunicate,Content,玩家,如果到时候我有时间，就和你一起去帮忙吧。,If I have time I'll go and help out.
AvgCommunicate_57595_Option_4,abrG,avg通讯器聊天表_AvgCommunicate_A_M.csv,611,AvgCommunicate,Option,玩家,呃……可能是因为你的气场太强大了。,Uh... maybe you're just too intimidating.
AvgCommunicate_57595_Content_4,abrs,avg通讯器聊天表_AvgCommunicate_A_M.csv,611,AvgCommunicate,Content,玩家,呃……可能是因为你的气场太强大了。,Uh... maybe you're just too intimidating.
AvgCommunicate_57595_Content_5,abrt,avg通讯器聊天表_AvgCommunicate_A_M.csv,612,AvgCommunicate,Content,玩家,大家感觉压力太大。,People might feel too pressured by you.
AvgCommunicate_57595_Content_6,abru,avg通讯器聊天表_AvgCommunicate_A_M.csv,613,AvgCommunicate,Content,萝坦,果然是这样么，我知道了，我的态度是有那么一点强硬。,Is that how it is? I suppose my attitude might've been abrasive.
AvgCommunicate_57595_Option_7,abrJ,avg通讯器聊天表_AvgCommunicate_A_M.csv,614,AvgCommunicate,Option,玩家,你居然有自知之明？,So you DO have self-awareness...
AvgCommunicate_57595_Content_7,abrv,avg通讯器聊天表_AvgCommunicate_A_M.csv,614,AvgCommunicate,Content,玩家,你居然有自知之明？,So you DO have self-awareness...
AvgCommunicate_57595_Option_8,abrK,avg通讯器聊天表_AvgCommunicate_A_M.csv,615,AvgCommunicate,Option,玩家,虽然不只是态度问题吧！,It's not just your attitude!
AvgCommunicate_57595_Content_8,abrw,avg通讯器聊天表_AvgCommunicate_A_M.csv,615,AvgCommunicate,Content,玩家,虽然不只是态度问题吧！,It's not just your attitude!
AvgCommunicate_57595_Content_9,abrx,avg通讯器聊天表_AvgCommunicate_A_M.csv,616,AvgCommunicate,Content,萝坦,没关系，我已经想到解决办法了。,It's fine. I've got a better idea.
AvgCommunicate_57595_Content_10,abrl,avg通讯器聊天表_AvgCommunicate_A_M.csv,617,AvgCommunicate,Content,萝坦,我来写一批决斗书送到大家的宿舍，这样一定够礼貌了。,I'll write some duel challenges and send them to everyone's dormitories; that should be polite enough.
AvgCommunicate_57595_Content_11,abrm,avg通讯器聊天表_AvgCommunicate_A_M.csv,618,AvgCommunicate,Content,萝坦,就这样决定了，写四十张够不够呢……,It's decided. Is forty enough...?
AvgCommunicate_57595_Option_12,abrB,avg通讯器聊天表_AvgCommunicate_A_M.csv,619,AvgCommunicate,Option,玩家,？！等等，不是决斗书的问题吧，这也太扰民了！,"?! Hold on, it's not about how you challenge people! This is going way too far!"
AvgCommunicate_57595_Content_12,abrn,avg通讯器聊天表_AvgCommunicate_A_M.csv,619,AvgCommunicate,Content,玩家,？！等等，不是决斗书的问题吧，这也太扰民了！,"?! Hold on, it's not about how you challenge people! This is going way too far!"
AvgCommunicate_57595_Content_13,abro,avg通讯器聊天表_AvgCommunicate_A_M.csv,620,AvgCommunicate,Content,萝坦,你不懂，我听德克斯特说过，在过去通过决斗书战斗可是绅士的行为，学着点吧年轻人！,"You don't understand. I heard Dexter say that in the past, challenging people to duels by way of a written challenge was considered a gentleman's act. You should learn from your ancestors, young man!"
AvgCommunicate_57595_Option_14,abrD,avg通讯器聊天表_AvgCommunicate_A_M.csv,621,AvgCommunicate,Option,玩家,不是，你，我，总之别去啊啊啊！,"No, you... I... stop!"
AvgCommunicate_57595_Content_14,abrp,avg通讯器聊天表_AvgCommunicate_A_M.csv,621,AvgCommunicate,Content,玩家,不是，你，我，总之别去啊啊啊！,"No, you... I... stop!"
AvgCommunicate_66976_Content_2,abMV,avg通讯器聊天表_AvgCommunicate_A_M.csv,623,AvgCommunicate,Content,二十四,你知道这样一顶小小的黑色礼帽是属于谁的吗？,Do you know who the owner of this small black top hat might be?
AvgCommunicate_66976_Content_3,abMW,avg通讯器聊天表_AvgCommunicate_A_M.csv,624,AvgCommunicate,Content,二十四,这个尺寸实在不像是成人使用的，但我也不记得有哪个小孩子戴着这样的礼帽。,"It's too small to belong to one of the adults, but I don't remember seeing any chilld wearing a top hat like this."
AvgCommunicate_66976_Content_6,abMZ,avg通讯器聊天表_AvgCommunicate_A_M.csv,627,AvgCommunicate,Content,二十四,校猫？那就难怪了，刚刚我的猫咪人格出现了一段时间。,School Cat? No wonder my cat persona emerged earlier...
AvgCommunicate_66976_Content_8,abNb,avg通讯器聊天表_AvgCommunicate_A_M.csv,629,AvgCommunicate,Content,二十四,然后把对方的帽子抢走了……她似乎很喜欢这顶帽子。,Then she snatched the other's hat... It seems she liked this hat a lot.
AvgCommunicate_66976_Content_10,abMR,avg通讯器聊天表_AvgCommunicate_A_M.csv,631,AvgCommunicate,Content,二十四,啊，真是抱歉，我又给大家添麻烦了。,I'm sorry... I seem to have caused trouble for everyone again.
AvgCommunicate_66976_Content_11,abMS,avg通讯器聊天表_AvgCommunicate_A_M.csv,632,AvgCommunicate,Content,二十四,我会去把帽子送回，顺便送些小鱼干补偿那位校猫吧。,I'll go return the hat and bring some dried fish as an apology to the cat.
AvgCommunicate_66976_Option_12,abNg,avg通讯器聊天表_AvgCommunicate_A_M.csv,633,AvgCommunicate,Option,玩家,比起鱼干，那位校猫或许更喜欢银芯碎片这种东西……,"Instead of dried fish, maybe bring something like Silver fragments..."
AvgCommunicate_66976_Content_12,abMT,avg通讯器聊天表_AvgCommunicate_A_M.csv,633,AvgCommunicate,Content,玩家,比起鱼干，那位校猫或许更喜欢银芯碎片这种东西……,"Instead of dried fish, maybe bring something like Silver fragments..."
AvgCommunicate_66976_Content_13,abMU,avg通讯器聊天表_AvgCommunicate_A_M.csv,634,AvgCommunicate,Content,二十四,是这样吗？非常感谢您的帮助，我会努力搜集一下的！,Is that so? Thank you very much for your help! I'll go look for some!
AvgCommunicate_66980_Option_2,abPu,avg通讯器聊天表_AvgCommunicate_A_M.csv,636,AvgCommunicate,Option,玩家,？你不会全忘光了吧？,? Did you forget again?
AvgCommunicate_66980_Content_2,abPe,avg通讯器聊天表_AvgCommunicate_A_M.csv,636,AvgCommunicate,Content,玩家,？你不会全忘光了吧？,? Did you forget again?
AvgCommunicate_66980_Content_4,abPg,avg通讯器聊天表_AvgCommunicate_A_M.csv,638,AvgCommunicate,Content,诺缔拉,但我看到了里面的聊天记录，我之前貌似用过它，可我现在忘了要怎么用。,"But I saw the chat logs. I think I've used it before, but I don't remember how to use it now..."
AvgCommunicate_66980_Option_5,abPx,avg通讯器聊天表_AvgCommunicate_A_M.csv,639,AvgCommunicate,Option,玩家,那你现在是怎么用的？！,Then how are you using it now?!
AvgCommunicate_66980_Content_5,abPh,avg通讯器聊天表_AvgCommunicate_A_M.csv,639,AvgCommunicate,Content,玩家,那你现在是怎么用的？！,Then how are you using it now?!
AvgCommunicate_66980_Option_7,abPz,avg通讯器聊天表_AvgCommunicate_A_M.csv,641,AvgCommunicate,Option,玩家,你别笑我害怕！,Stop laughing! This is serious!
AvgCommunicate_66980_Content_7,abPj,avg通讯器聊天表_AvgCommunicate_A_M.csv,641,AvgCommunicate,Content,玩家,你别笑我害怕！,Stop laughing! This is serious!
AvgCommunicate_66980_Content_8,abPk,avg通讯器聊天表_AvgCommunicate_A_M.csv,642,AvgCommunicate,Content,诺缔拉,我把它拆开又装了回去，就大概明白了使用方法。,"I took it apart and put it back together, so I kinda figured out how to use it..."
AvgCommunicate_66980_Content_9,abPl,avg通讯器聊天表_AvgCommunicate_A_M.csv,643,AvgCommunicate,Content,诺缔拉,虽然里面的驱动原理很复杂，我还没有弄懂，可能需要多研究一下。,"...Although it's a very complex device, so I haven't fully understood it yet. I'll need to do some more research first."
AvgCommunicate_66980_Option_10,abPn,avg通讯器聊天表_AvgCommunicate_A_M.csv,644,AvgCommunicate,Option,玩家,你别研究！这不重要，要是报废了很贵的！,Stop researching it! You don't need to know THAT much about it! It's too expensive for you to be messing with it!
AvgCommunicate_66980_Content_10,abOX,avg通讯器聊天表_AvgCommunicate_A_M.csv,644,AvgCommunicate,Content,玩家,你别研究！这不重要，要是报废了很贵的！,Stop researching it! You don't need to know THAT much about it! It's too expensive for you to be messing with it!
AvgCommunicate_66980_Content_11,abOY,avg通讯器聊天表_AvgCommunicate_A_M.csv,645,AvgCommunicate,Content,诺缔拉,好吧，所以这个盒子是做什么用的呢？,Then tell me what this box is supposed to do.
AvgCommunicate_66980_Option_12,abPp,avg通讯器聊天表_AvgCommunicate_A_M.csv,646,AvgCommunicate,Option,玩家,这是校方发给你们的通讯器。,It's a communicator the school gave you.
AvgCommunicate_66980_Content_12,abOZ,avg通讯器聊天表_AvgCommunicate_A_M.csv,646,AvgCommunicate,Content,玩家,这是校方发给你们的通讯器，用来互相远程联络的，遇到危险的时候也可以用它求助。,"It's a communicator the school gave you. It'll let you communicate with other people remotely, or used to call for help if you're in danger."
AvgCommunicate_66980_Option_14,abPr,avg通讯器聊天表_AvgCommunicate_A_M.csv,648,AvgCommunicate,Option,玩家,你真的记得我是谁？,Do you actually remember who I am?
AvgCommunicate_66980_Content_14,abPb,avg通讯器聊天表_AvgCommunicate_A_M.csv,648,AvgCommunicate,Content,玩家,你真的记得我是谁？,Do you actually remember who I am?
AvgCommunicate_66980_Content_15,abPc,avg通讯器聊天表_AvgCommunicate_A_M.csv,649,AvgCommunicate,Content,诺缔拉,我记得啊，我答应过你不会忘记的。,Of course I do. I promised I would never forget you!
AvgCommunicate_66980_Content_16,abPd,avg通讯器聊天表_AvgCommunicate_A_M.csv,650,AvgCommunicate,Content,诺缔拉,你是%player%，你是我的朋友！,"You're my friend, %player%!"
AvgCommunicate_67028_Content_1,acoI,avg通讯器聊天表_AvgCommunicate_A_M.csv,651,AvgCommunicate,Content,宁菲亚,守密人%sirormadam%，许久不见，冒昧打扰。,Hello Keeper%sirormadam%. Sorry to bother you after all this time.
AvgCommunicate_67028_Content_2,acoL,avg通讯器聊天表_AvgCommunicate_A_M.csv,652,AvgCommunicate,Content,宁菲亚,近日我意外得到了两尾漂亮的红色金鱼。,I unexpected obtained two beautiful red goldfish.
AvgCommunicate_67028_Content_3,acoM,avg通讯器聊天表_AvgCommunicate_A_M.csv,653,AvgCommunicate,Content,宁菲亚,幸运的是，经过我的照料，它们成功产下了不少鱼卵，现在已经孵化成了许许多多的小鱼。,"Fortunately, under my care, they successfully laid many eggs. Those eggs have hatched into countless little fish."
AvgCommunicate_67028_Option_4,acoY,avg通讯器聊天表_AvgCommunicate_A_M.csv,654,AvgCommunicate,Option,玩家,那真不错啊，我记得你很喜欢鱼吧。,"That's great. If I recall correctly, you love fish right?"
AvgCommunicate_67028_Content_4,acoN,avg通讯器聊天表_AvgCommunicate_A_M.csv,654,AvgCommunicate,Content,玩家,那真不错啊，我记得你很喜欢鱼吧。,"That's great. If I recall correctly, you love fish right?"
AvgCommunicate_67028_Content_5,acoO,avg通讯器聊天表_AvgCommunicate_A_M.csv,655,AvgCommunicate,Content,宁菲亚,是的，我对水底的世界有着发自内心的依恋。,Indeed. I have a profound attachment to the underwater world.
AvgCommunicate_67028_Content_7,acoQ,avg通讯器聊天表_AvgCommunicate_A_M.csv,657,AvgCommunicate,Content,宁菲亚,不好意思，话题扯远了，我是想问问您，有没有兴趣养一些小金鱼？,"Sorry, I got sidetracked. I wanted to ask if you would be willing to take care of some of the goldfish."
AvgCommunicate_67028_Content_8,acoR,avg通讯器聊天表_AvgCommunicate_A_M.csv,658,AvgCommunicate,Content,宁菲亚,它们在水中摆动尾鳍的样子非常可爱，如果莉莉那孩子见了应该也会喜欢的。,The way they wag their tail fins in the water is so cute. I think Lily would love them.
AvgCommunicate_67028_Option_9,acpd,avg通讯器聊天表_AvgCommunicate_A_M.csv,659,AvgCommunicate,Option,玩家,好啊！可以把它们摆在我和莉莉的房间。,Sure! We can put some in both of our rooms.
AvgCommunicate_67028_Content_9,acoS,avg通讯器聊天表_AvgCommunicate_A_M.csv,659,AvgCommunicate,Content,玩家,好啊！可以把它们摆在我和莉莉的房间。,Sure! We can put some in both of our rooms.
AvgCommunicate_67028_Content_10,acoJ,avg通讯器聊天表_AvgCommunicate_A_M.csv,660,AvgCommunicate,Content,宁菲亚,那太好了，我会挑一个您方便的时间前来拜访的。,That's great. I'll drop by at a convenient time.
AvgCommunicate_67028_Content_11,acoK,avg通讯器聊天表_AvgCommunicate_A_M.csv,661,AvgCommunicate,Content,宁菲亚,请暂时对莉莉保密吧，我想给她一个惊喜。,"Oh, and let's keep it a secret from Lily for now. I want to surprise her."
AvgCommunicate_67026_Content_1,acnC,avg通讯器聊天表_AvgCommunicate_A_M.csv,689,AvgCommunicate,Content,艾尔瓦,守密人，关于最近我的调查员训练课的改进计划，你有什么建议吗？,"Keeper, do you have any suggestions for improving my recent investigator training courses?"
AvgCommunicate_67026_Option_2,acnU,avg通讯器聊天表_AvgCommunicate_A_M.csv,690,AvgCommunicate,Option,玩家,建议就是训练得很好，下次不要练了……,My suggestion: Training was great! There's no need for further training...
AvgCommunicate_67026_Content_2,acnH,avg通讯器聊天表_AvgCommunicate_A_M.csv,690,AvgCommunicate,Content,玩家,建议就是训练得很好，下次不要练了……,My suggestion: Training was great! There's no need for further training...
AvgCommunicate_67026_Content_3,acnI,avg通讯器聊天表_AvgCommunicate_A_M.csv,691,AvgCommunicate,Content,艾尔瓦,是说训练内容很让人抗拒吗？,Was the training too difficult?
AvgCommunicate_67026_Option_4,acnW,avg通讯器聊天表_AvgCommunicate_A_M.csv,692,AvgCommunicate,Option,玩家,开玩笑的，主要是体能训练的内容太枯燥了，实在没有什么动力……,Just kidding. I just find the training too boring is all. I don't have any motivation to do it...
AvgCommunicate_67026_Content_4,acnJ,avg通讯器聊天表_AvgCommunicate_A_M.csv,692,AvgCommunicate,Content,玩家,开玩笑的，主要是体能训练的内容太枯燥了，实在没有什么动力……,Just kidding. I just find the training too boring is all. I don't have any motivation to do it...
AvgCommunicate_67026_Content_5,acnK,avg通讯器聊天表_AvgCommunicate_A_M.csv,693,AvgCommunicate,Content,艾尔瓦,嗯，我了解了，看来关键还是兴趣问题。,I see. It seems the main issue is about interest.
AvgCommunicate_67026_Content_6,acnL,avg通讯器聊天表_AvgCommunicate_A_M.csv,694,AvgCommunicate,Content,艾尔瓦,关于这点，我有一个主意，如果我们在训练中中融入军犬配合，大家会不会更有动力呢？,"With this in mind, I had an idea. Would people be more motivated if we integrated miltary dogs into the training routine?"
AvgCommunicate_67026_Content_8,acnN,avg通讯器聊天表_AvgCommunicate_A_M.csv,696,AvgCommunicate,Content,艾尔瓦,是的，其实这在军队中也是一种常用的方法，士兵的情绪会因为军犬的陪伴而大大舒缓。,Yes. It's actually a commonly used method in the military. Soldiers tend to feel better when accompanied by a dog.
AvgCommunicate_67026_Option_9,acob,avg通讯器聊天表_AvgCommunicate_A_M.csv,697,AvgCommunicate,Option,玩家,有毛绒绒的狗狗陪着，的确很幸福！,Having a fluffy dog by my side would certainly motivate me!
AvgCommunicate_67026_Content_9,acnO,avg通讯器聊天表_AvgCommunicate_A_M.csv,697,AvgCommunicate,Content,玩家,有毛绒绒的狗狗陪着，的确很幸福！,Having a fluffy dog by my side would certainly motivate me!
AvgCommunicate_67026_Content_10,acnD,avg通讯器聊天表_AvgCommunicate_A_M.csv,698,AvgCommunicate,Content,艾尔瓦,而且经过训练的军犬还能出色地辅助士兵完成很多任务，这一点能否运用在调查员任务中也可以进一步展开尝试。,"Moreover, well-trained military dogs can greatly assist soldiers in various tasks. Perhaps we can consider adding this to investigator missions."
AvgCommunicate_67026_Option_11,acnR,avg通讯器聊天表_AvgCommunicate_A_M.csv,699,AvgCommunicate,Option,玩家,真厉害啊，狗狗们。,Dogs... That would be nice...
AvgCommunicate_67026_Content_11,acnE,avg通讯器聊天表_AvgCommunicate_A_M.csv,699,AvgCommunicate,Content,玩家,真厉害啊，狗狗们。,Dogs... That would be nice...
AvgCommunicate_67026_Content_12,acnF,avg通讯器聊天表_AvgCommunicate_A_M.csv,700,AvgCommunicate,Content,艾尔瓦,没错，所以这样的话，你会更愿意来上训练课了吗？,I take it this would make you more willing to come to training classes?
AvgCommunicate_67026_Option_13,acnT,avg通讯器聊天表_AvgCommunicate_A_M.csv,701,AvgCommunicate,Option,玩家,艾尔瓦教官！我愿意！,"Absolutely, Instructor Alva!"
AvgCommunicate_67026_Content_13,acnG,avg通讯器聊天表_AvgCommunicate_A_M.csv,701,AvgCommunicate,Content,玩家,艾尔瓦教官！我愿意！,"Absolutely, Instructor Alva!"
AvgCommunicate_67012_Content_1,acgS,avg通讯器聊天表_AvgCommunicate_A_M.csv,758,AvgCommunicate,Content,艾继丝,那个，守密人，请问你下次出任务的时候会经过市区吗？,"Excuse me, Keeper. Will you be passing through the downtown area on your next mission?"
AvgCommunicate_67012_Content_3,acgX,avg通讯器聊天表_AvgCommunicate_A_M.csv,760,AvgCommunicate,Content,艾继丝,嗯……就是，如果你什么时候会经过市区，刚好有时间、又顺路的话，能不能帮我带一些新的线团回来呢？,"Mm... If you happen to be in the area and have some time, and it's not too much trouble, could you bring me some new yarn?"
