Key,ShortKey,Source,Row,Module,Field,Character,CN,EN
Skill_4836_Desc_1,bqYn,j技能表_Skill_A.csv,1044,Skill,Desc,奥吉尔,造成 <Damage:[Damage:Arg1]> 点<PunctureDamagewords:穿刺伤害>，施加 [Arg2] 回合<VulnerabilityIconKeywords:易伤>，享受 3 倍<PowerIconKeywords:力量>加成。,Deal <Damage:[Damage:Arg1]> <PunctureDamagewords:Pierce DMG>. (Benefits from 300% of <PowerIconKeywords:STR>.) Inflict [Arg2] turn(s) of <VulnerabilityIconKeywords:Vulnerable>. 
Skill_4836_BattleDesc_0,aOIS,j技能表_Skill_A.csv,1044,Skill,BattleDesc,奥吉尔,造成 <Damage:[Damage:Arg1]> 点<PunctureDamagewords:穿刺伤害> [Arg3] 次，施加 [Arg2] 回合<VulnerabilityIconKeywords:易伤>，享受 2 倍<PowerIconKeywords:力量>加成。,Deal <Damage:[Damage:Arg1]> <PunctureDamagewords:Pierce DMG> [Arg3] times. (Benefits from 200% of <PowerIconKeywords:STR>.) Inflict [Arg2] turn(s) of <VulnerabilityIconKeywords:Vulnerable>. 
Skill_4836_BattleDesc_1,bqYm,j技能表_Skill_A.csv,1044,Skill,BattleDesc,奥吉尔,造成 <Damage:[Damage:Arg1]> 点<PunctureDamagewords:穿刺伤害> [Arg3] 次，施加 [Arg2] 回合<VulnerabilityIconKeywords:易伤>，享受 3 倍<PowerIconKeywords:力量>加成。,Deal <Damage:[Damage:Arg1]> <PunctureDamagewords:Pierce DMG> [Arg3] times. (Benefits from 300% of <PowerIconKeywords:STR>.) Inflict [Arg2] turn(s) of <VulnerabilityIconKeywords:Vulnerable>. 
Skill_4836_AwakerSkillBackgroundStory,aOIR,j技能表_Skill_A.csv,1044,Skill,AwakerSkillBackgroundStory,奥吉尔,"奥吉尔成为预备骑士时，身高尚不及马背；为了守护而牺牲时，也只勉强能举起长矛。
能让幼小少年刺穿敌人盔甲的，是何等坚定的信念与意志呢？","When Ogier became a squire, he was shorter than a horse's back; when he sacrificed himself to protect others, he could barely lift a spear.\nWhat kind of unwavering belief and willpower enabled such a young boy to pierce the enemy's armor?"
Skill_4646_Desc,aOjo,j技能表_Skill_A.csv,1046,Skill,Desc,萝坦,造成 <Damage:[Damage:Arg1]> 点伤害。萝坦获得 <Energy:[Energy:Arg2]> 点狂气。,Deal <Damage:[Damage:Arg1]> DMG. Increase Lotan's Aliemus by <Energy:[Energy:Arg2]>. 
Skill_4646_BattleDesc,aOjn,j技能表_Skill_A.csv,1046,Skill,BattleDesc,萝坦,造成 <Damage:[Damage:Arg1]> 点伤害 [Arg3] 次。获得 <Energy:[Energy:Arg2]> 点狂气。,Deal <Damage:[Damage:Arg1]> DMG [Arg3] time(s). Increase Aliemus by <Energy:[Energy:Arg2]>. 
Skill_4659_Desc,aOlb,j技能表_Skill_A.csv,1047,Skill,Desc,萝坦,获得 <Block:[Block:Arg1]> 点护盾。萝坦获得 <Energy:[Energy:Arg2]> 点狂气。,Gain <Block:[Block:Arg1]> Shield. Increase Lotan's Aliemus by <Energy:[Energy:Arg2]>. 
Skill_4659_BattleDesc,aOla,j技能表_Skill_A.csv,1047,Skill,BattleDesc,萝坦,获得 <Block:[Block:Arg1]> 点护盾。获得 <Energy:[Energy:Arg2]> 点狂气。,Gain <Block:[Block:Arg1]> Shield. Increase Aliemus by <Energy:[Energy:Arg2]>. 
Skill_4373_Desc_0,aMYH,j技能表_Skill_A.csv,1048,Skill,Desc,萝坦,驱散自身<WeaknessIconKeywords:虚弱>状态。对所有敌人造成 <Damage:[Damage:Arg1]> 点伤害。在本场战斗中每打出 1 张「打击」便使伤害+ [Arg2] 。,Cleanse <WeaknessIconKeywords:Weakness>. Deal <Damage:[Damage:Arg1]> DMG to all enemies. (DMG is increased by <Damage:[Arg2]> for each Strike Command played in this battle.)
Skill_4373_Desc_3,aMYI,j技能表_Skill_A.csv,1048,Skill,Desc,萝坦,驱散自身<WeaknessIconKeywords:虚弱>状态。对所有敌人造成 <Damage:[Damage:Arg1]> 点伤害 [Arg3] 次。在本场战斗中每打出 1 张「打击」便使伤害+ [Arg2] 。将 2 张附加<DepleteIconKeywords:消耗>和<NothingnessIconKeywords:虚无>的「打击」置入手中。,"Cleanse <WeaknessIconKeywords:Weakness>. Deal <Damage:[Damage:Arg1]> DMG to all enemies [Arg3] times. (DMG is increased by <Damage:[Arg2]> for each Strike Command played in this battle.) Create 2 Fleeting copies of Lotan's ""Strike""."
Skill_4373_BattleDesc_0,aMYF,j技能表_Skill_A.csv,1048,Skill,BattleDesc,萝坦,驱散自身<WeaknessIconKeywords:虚弱>状态。对所有敌人造成 <Damage:[Damage:Arg1]> 点伤害 [Arg3] 次。在本场战斗中每打出 1 张「打击」便使伤害+ [Arg2] 。,Cleanse <WeaknessIconKeywords:Weakness>. Deal <Damage:[Damage:Arg1]> DMG to all enemies [Arg3] time(s). (DMG is increased by <Damage:[Arg2]> for each Strike Command played in this battle.)
Skill_4373_BattleDesc_3,aMYG,j技能表_Skill_A.csv,1048,Skill,BattleDesc,萝坦,驱散自身<WeaknessIconKeywords:虚弱>状态。对所有敌人造成 <Damage:[Damage:Arg1]> 点伤害 [Arg3] 次。在本场战斗中每打出 1 张「打击」便使伤害+ [Arg2] 。将 2 张附加<DepleteIconKeywords:消耗>和<NothingnessIconKeywords:虚无>的「打击」置入手中。,"Cleanse <WeaknessIconKeywords:Weakness>. Deal <Damage:[Damage:Arg1]> DMG to all enemies [Arg3] times. (DMG is increased by <Damage:[Arg2]> for each Strike Command played in this battle.) Create 2 Fleeting copies of Lotan's ""Strike""."
Skill_4373_OverLimitUtlSkillDesc_3,bqYa,j技能表_Skill_A.csv,1048,Skill,OverLimitUtlSkillDesc,萝坦,驱散自身<WeaknessIconKeywords:虚弱>状态。对所有敌人造成 <Damage:[Damage:Arg1]> 点伤害 [Arg3] 次。在本场战斗中每打出 1 张「打击」便使伤害+ [Arg2] 。将 2 张附加<DepleteIconKeywords:消耗>和<NothingnessIconKeywords:虚无>的「打击」置入手中。对所有敌人额外追加 1 次 15% 目标最大生命的固定伤害。本场战斗中「混沌之兽」的基础伤害提高 100%。,"Cleanse <WeaknessIconKeywords:Weakness>. Deal <Damage:[Damage:Arg1]> DMG to all enemies [Arg3] times, and <RealDamage:Fixed DMG> to all enemies equal to 15% of their Max HP. (Non-Fixed DMG is increased by <Damage:[Arg2]> for each Strike Command played in this battle.) Create 2 Fleeting copies of Lotan's ""Strike"", and increase the Base DMG dealt by ""Beast of Chaos"" by +100% until end of battle."
Skill_4373_AwakerSkillBackgroundStory,aMYE,j技能表_Skill_A.csv,1048,Skill,AwakerSkillBackgroundStory,萝坦,"她的前鳍能够劈开航道，尾鳍足以砸出港湾。
在无人可战后，巨鲸于混沌中沉眠，将星球托付给了新生的生灵。","Her pectoral fins can carve out a channel, and her tail fin is powerful enough to smash a harbor.\nWith no one left to fight, the giant whale slumbers in Chaos, entrusting the Planet to new life."
Skill_4722_Desc,aOtr,j技能表_Skill_A.csv,1049,Skill,Desc,萝坦,萝坦获得 <Energy:[Energy:Arg1]> 点狂气。<ExaltIconKeywords:灵知觉醒>：萝坦的伤害次数提高 [Arg2] 次。,Increase Lotan's Aliemus by <Energy:[Energy:Arg1]>.\n<ExaltIconKeywords:Rouse>: Lotan deals [Arg2] more hit(s) whenever she deals DMG.
Skill_4722_AwakerSkillBackgroundStory,aOtp,j技能表_Skill_A.csv,1049,Skill,AwakerSkillBackgroundStory,萝坦,"千万年的孤寂中，那人的出现犹如深海中乍现的幽光，点燃了沉寂已久的海床。
为了一场公平的对决，萝坦甘愿屈居于人类的形体中，暗暗等待对手的成长——她渴望一场酣畅的战斗，已经太久太久了。","After eons of solitude, that person's appearance was like a sudden light in the deep ocean, igniting the long-dormant seabed.\nEager for a fair duel, Lotan willingly took on a human form, quietly awaiting the growth of a worthy opponent—she had yearned for an intense battle for far too long."
Skill_4719_Desc_0,aOsV,j技能表_Skill_A.csv,1050,Skill,Desc,萝坦,对随机 1 名敌人造成 <Damage:[Damage:Arg1]> 点伤害，重复 [Arg2] 次。在本回合中每打出 1 张「打击」，算力消耗减少 1 点 。,Deal <Damage:[Damage:Arg1]> DMG to a random enemy [Arg2] time(s). Arithmetica Cost is reduced by 1 for each Strike Command played this turn.
Skill_4719_Desc_1,aOsW,j技能表_Skill_A.csv,1050,Skill,Desc,萝坦,对随机 1 名敌人造成 <Damage:[Damage:Arg1]> 点伤害，重复 [Arg2] 次。在本回合中每打出 1 张「打击」，算力消耗减少 1 点 。视为「打击」。,STRIKE: Deal <Damage:[Damage:Arg1]> DMG to a random enemy [Arg2] time(s). Arithmetica Cost is reduced by 1 for each Strike Command played this turn.
Skill_4719_AwakerSkillBackgroundStory,aOsS,j技能表_Skill_A.csv,1050,Skill,AwakerSkillBackgroundStory,萝坦,"习惯了以人类的身体行走后，萝坦花了很长时间寻找相称的武器。
直到今日，她也不认为这对巨剑能配得上自己，凑合用用罢了。","Accustomed to walking in a human body, Lotan spent a long time searching for a weapon that suited her.\nEven now, she doesn't believe these giant swords are a good match for her and merely makes do with them."
Skill_4509_Desc_0,aNxq,j技能表_Skill_A.csv,1051,Skill,Desc,萝坦,对所有敌人造成 <Damage:[Damage:Arg1]> 点伤害，获得 [Power:Arg2] 点<PowerIconKeywords:力量>。,Deal <Damage:[Damage:Arg1]> DMG to all enemies. Gain [Power:Arg2] <PowerIconKeywords:STR>.
Skill_4509_Desc_2,aNxr,j技能表_Skill_A.csv,1051,Skill,Desc,萝坦,对所有敌人造成 <Damage:[Damage:Arg1]> 点伤害，获得 [Power:Arg2] 点<PowerIconKeywords:力量>。视为「打击」。,STRIKE: Deal <Damage:[Damage:Arg1]> DMG to all enemies. Gain [Power:Arg2] <PowerIconKeywords:STR>.
Skill_4509_BattleDesc_0,aNxo,j技能表_Skill_A.csv,1051,Skill,BattleDesc,萝坦,对所有敌人造成 <Damage:[Damage:Arg1]> 点伤害 [Arg3] 次，获得 [Power:Arg2] 点<PowerIconKeywords:力量>。,Deal <Damage:[Damage:Arg1]> DMG to all enemies [Arg3] times. Gain [Power:Arg2] <PowerIconKeywords:STR>.
Skill_4509_BattleDesc_2,aNxp,j技能表_Skill_A.csv,1051,Skill,BattleDesc,萝坦,对所有敌人造成 <Damage:[Damage:Arg1]> 点伤害 [Arg3] 次，获得 [Power:Arg2] 点<PowerIconKeywords:力量>。视为「打击」。,STRIKE: Deal <Damage:[Damage:Arg1]> DMG to all enemies [Arg3] time(s). Gain [Power:Arg2] <PowerIconKeywords:STR>.
Skill_4509_AwakerSkillBackgroundStory,aNxn,j技能表_Skill_A.csv,1051,Skill,AwakerSkillBackgroundStory,萝坦,"除了最古老的混沌外，没有东西能让海水与火焰融合交织。
你大可去找，去印证。去追寻沙漠尖塔，去寻找海底迷城，去攀越无垠群山。
我向你保证，没有东西比萝坦更加古老。","Besides the most ancient Chaos, nothing can fuse seawater with flames.\nGo and search to verify. Chase the desert spires, seek the lost underwater city, and climb the boundless mountains.\nI assure you, nothing is older than Lotan."
Skill_4036_Desc,aMfs,j技能表_Skill_A.csv,1053,Skill,Desc,朵尔,造成 <Damage:[Damage:Arg1]> 点伤害。朵尔获得 <Energy:[Energy:Arg2]> 点狂气。,Deal <Damage:[Damage:Arg1]> DMG. Increase Doll's Aliemus by <Energy:[Energy:Arg2]>. 
Skill_4036_BattleDesc,aMfr,j技能表_Skill_A.csv,1053,Skill,BattleDesc,朵尔,造成 <Damage:[Damage:Arg1]> 点伤害。获得 <Energy:[Energy:Arg2]> 点狂气。,Deal <Damage:[Damage:Arg1]> DMG. Increase Aliemus by <Energy:[Energy:Arg2]>. 
Skill_4036_AwakerSkillBackgroundStory,aMfq,j技能表_Skill_A.csv,1053,Skill,AwakerSkillBackgroundStory,朵尔,"进行精细操作时，朵尔的这双螯钳不太好用。
但在完全将外域科技改造为人类可用的技术前，她还需要忍受「这双手」至少十年。","During precise operations, Doll's pair of pincers are not very useful.\nBut before completely transforming the technology from the Outer Domain into something usable by humans, she must endure ""these hands"" for at least another ten years."
Skill_4501_Desc,aNwg,j技能表_Skill_A.csv,1054,Skill,Desc,朵尔,获得 <Block:[Block:Arg1]> 点护盾。朵尔获得 <Energy:[Energy:Arg2]> 点狂气。,Gain <Block:[Block:Arg1]> Shield. Increase Doll's Aliemus by <Energy:[Energy:Arg2]>. 
Skill_4501_BattleDesc,aNwf,j技能表_Skill_A.csv,1054,Skill,BattleDesc,朵尔,获得 <Block:[Block:Arg1]> 点护盾。获得 <Energy:[Energy:Arg2]> 点狂气。,Gain <Block:[Block:Arg1]> Shield. Increase Aliemus by <Energy:[Energy:Arg2]>. 
Skill_4501_AwakerSkillBackgroundStory,aNwe,j技能表_Skill_A.csv,1054,Skill,AwakerSkillBackgroundStory,朵尔,"为了保护易碎的外置器官，朵尔在玻璃缸中集成了「力场发生器」。
她向学生们解释时，仍保持着面无表情，大家也分不清朵尔教授是不是又在开玩笑了。
真是可怕的幽默感。","To protect the fragile external organs, Doll integrated a ""Force Field Generator"" into the glass tank.\nWhile explaining to the students, she maintained a blank expression, making it hard for everyone to tell if Professor Doll was joking again.\nWhat a terrifying sense of humor."
Skill_21620_Desc_0,aLiD,j技能表_Skill_A.csv,1055,Skill,Desc,朵尔,驱散自身<VulnerabilityIconKeywords:易伤>状态。回复 <Heal:[Heal:Arg1]> 点生命，其他唤醒体获得 <Energy:[Energy:Arg2]> 点狂气。,Cleanse <VulnerabilityIconKeywords:Vulnerable>. Recover <Heal:[Heal:Arg1]> HP. Increase all other Awakeners' Aliemus by <Energy:[Energy:Arg2]>.
Skill_21620_Desc_3,bqXD,j技能表_Skill_A.csv,1055,Skill,Desc,朵尔,驱散自身<VulnerabilityIconKeywords:易伤>状态。回复 <Heal:[Heal:Arg1]> 点生命，所有唤醒体获得 <Energy:[Energy:Arg2]> 点狂气。,Cleanse <VulnerabilityIconKeywords:Vulnerable>. Recover <Heal:[Heal:Arg1]> HP. Increase all Awakeners' Aliemus by <Energy:[Energy:Arg2]>.
Skill_21620_OverLimitUtlSkillDesc,aLiG,j技能表_Skill_A.csv,1055,Skill,OverLimitUtlSkillDesc,朵尔,驱散自身<VulnerabilityIconKeywords:易伤>状态。回复 <Heal:[Heal:Arg1]> 点生命，所有唤醒体获得 <Energy:[Energy:Arg2]> 点狂气。回合开始时回复 <Heal:[Heal:Arg3]> 点生命，持续 3 回合。,Cleanse <VulnerabilityIconKeywords:Vulnerable>. Recover <Heal:[Heal:Arg1]> HP. Increase all Awakeners' Aliemus by <Energy:[Energy:Arg2]>. Recover another <Heal:[Heal:Arg3]> HP at the start of each of the next 3 turns.
Skill_21620_AwakerSkillBackgroundStory,aLiB,j技能表_Skill_A.csv,1055,Skill,AwakerSkillBackgroundStory,朵尔,"理性决定了她的视物角度，真理构筑了她的思维广度，现实则束缚了她的道德尺度。
对这名不世天才而言，科学，亦是一种哲学。","Rationality determines her perspective, truth constructs the breadth of her thinking, and reality restrains her moral compass.\nFor this unparalleled genius, science is also a philosophy."
Skill_4463_Desc,aNnf,j技能表_Skill_A.csv,1056,Skill,Desc,朵尔,朵尔获得 <Energy:[Energy:Arg1]> 点狂气。<ExaltIconKeywords:灵知觉醒>：朵尔造成回复时，获得 <Block:[Block:Arg2]> 点护盾。,"Increase Doll's Aliemus by <Energy:[Energy:Arg1]>.\n<ExaltIconKeywords:Rouse>: Whenever Doll recovers HP, gain <Block:[Block:Arg2]> Shield. "
Skill_4365_Desc,aMXH,j技能表_Skill_A.csv,1057,Skill,Desc,朵尔,回复 <Heal:[Heal:Arg1]> 点生命。对所有敌人造成 [Arg2] 层<WeaknessIconKeywords:虚弱>。,Recover <Heal:[Heal:Arg1]> HP. Inflict [Arg2] turn(s) of <WeaknessIconKeywords:Weakness> on all enemies. 
Skill_4365_AwakerSkillBackgroundStory,aMXF,j技能表_Skill_A.csv,1057,Skill,AwakerSkillBackgroundStory,朵尔,"有人固执地认为，身体与灵魂应是永恒的一体；也有人害怕失去肉体后，彷徨不定的神智将走向毁灭。
回应质疑在朵尔眼里是件麻烦事，她选择用一具又一具傀儡身体的更迭来证明手术的成功。",Some believe that the body and soul should remain eternally united; others fear that losing their physical form will lead to the destruction of their sanity.\nDoll finds responding to doubts troublesome and chooses to demonstrate the success of her surgery through the constant replacement of puppet bodies.
Skill_4277_Desc_0,aMMh,j技能表_Skill_A.csv,1058,Skill,Desc,朵尔,回复 <Heal:[Heal:Arg1]> 点生命。弃掉所有手牌，每弃 1 张手牌额外回复 <Heal:[Heal:Arg2]> 点生命。,"Recover <Heal:[Heal:Arg1]> HP. Discard your hand. For each card discarded, recover another <Heal:[Heal:Arg2]> HP. "
Skill_4277_Desc_2,bqXY,j技能表_Skill_A.csv,1058,Skill,Desc,朵尔,回复 <Heal:[Heal:Arg1]> 点生命。弃掉所有手牌，每弃 1 张手牌额外回复 <Heal:[Heal:Arg2]> 点生命并获得等量护盾。,"Recover <Heal:[Heal:Arg1]> HP. Discard your hand. For each card discarded, recover another <Heal:[Heal:Arg2]> HP and gain that much Shield. "
Skill_4277_BattleDesc_0,aMMg,j技能表_Skill_A.csv,1058,Skill,BattleDesc,朵尔,回复 <Heal:[Heal:Arg1]> 点生命并弃掉所有手牌。,Recover <Heal:[Heal:Arg1]> HP. Discard your hand. 
Skill_4277_BattleDesc_2,bqXX,j技能表_Skill_A.csv,1058,Skill,BattleDesc,朵尔,回复 <Heal:[Heal:Arg1]> 点生命。弃掉所有手牌，每弃 1 张手牌获得 <Block:[Heal:Arg2]> 点护盾。,"Recover <Heal:[Heal:Arg1]> HP. Discard your hand. For each card discarded, gain <Block:[Heal:Arg2]> Shield. "
Skill_4277_AwakerSkillBackgroundStory,aMMf,j技能表_Skill_A.csv,1058,Skill,AwakerSkillBackgroundStory,朵尔,"无中生有并非科学的领域。
朵尔一直是如此相信的，宇宙、人类、乃至融蚀现象，万物皆有起源，事事皆需代价。
「所以关于点石成金技术的研发，朵尔小姐您看……」
「研发成功的可能性和你毕业论文的含金量一样，都是零。」","Creating something from nothing is not within the realm of science.\nDoll has always believed this: the universe, humanity, and even Dissolution all have origins and come with costs.\n""So regarding the research and development of the transmutation technique, Miss Doll, what do you think...""\n""The probability of successful research and development is as null as the value of your thesis."""
State_36196_Desc,aXvj,z状态表_State_A.csv,537,State,Desc,,萝坦的「打击」伤害提高 30%。,The Base DMG of Lotan's Strike Commands are increased by 30%.
State_89759_Desc,bxAp,z状态表_State_A.csv,4607,State,Desc,,释放钥令后，拉蒙娜获得 50％ 临时暴击率。,"Whenever you unleash a Posse, Ramona gains +50% Temporary Crit. Rate."
