Key,ShortKey,Source,Row,Module,Field,Character,CN,EN
AvgDialog_22120_Content_48,ahRW,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,481,AvgDialog,Content,无纸奥尔拉,我在诗集中有写过拥有生命的花园……可是，诗里面的花园不是这样子的……,I wrote about a garden of life in my poetry... but the garden in the poems isn't like this...
AvgDialog_22120_Content_49,ahRX,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,482,AvgDialog,Content,玩家,诗集在花匠手里，这里的结构应该是被她篡改过的……,The poem is in the hands of the gardener; she must have altered the structure here...
AvgDialog_22120_Content_50,ahRZ,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,483,AvgDialog,Content,玩家,现在还不清楚这个地方到底是怎么形成的。不过看起来想要找到她，恐怕是有些麻烦了。,"It's still unclear how this place was formed. However, it seems that finding her may prove quite troublesome."
AvgDialog_22120_Content_51,ahSa,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,484,AvgDialog,Content,玩家,我们快追上去！,Let's hurry and chase after them!
AvgDialog_22120_Content_52,ahSb,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,485,AvgDialog,Content,,你带着奥尔拉接近大楼，正准备闯进去的时候，奥尔拉发出一声惊呼。,"Approaching the building with Horla, you suddenly hear her gasp."
AvgDialog_22120_Content_53,ahSc,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,486,AvgDialog,Content,无纸奥尔拉,守密人%sirormadam%，您看这是什么？,"{Male=Sir,Female=Madam} Keeper, what do you see here?"
AvgDialog_22120_Content_54,ahSd,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,487,AvgDialog,Content,,奥尔拉指着台阶。在他们刚才停留的位置，落着一个白色的小信封。,Horla points to the steps. A small white envelope lies where they just stood.
AvgDialog_22120_Content_55,ahSe,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,488,AvgDialog,Content,,你拾起信，将它拆开。,You pick up the letter and open it.
AvgDialog_22120_Content_56,ahSf,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,489,AvgDialog,Content,玩家,“赫伯特先生敬启——柯蕾特”……,"""To Mr. Herbert — Colette""..."
AvgDialog_22120_Content_57,ahSg,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,490,AvgDialog,Content,,咔嗒——,Click—
AvgDialog_22120_Content_58,ahSh,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,491,AvgDialog,Content,,听到客厅门打开的声音，男子并没有回身，仍然饶有兴致望着窗外。,"Hearing the living room door open, the man didn't turn around and continued to gaze out the window with great interest."
AvgDialog_22120_Content_59,ahSi,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,492,AvgDialog,Content,赫伯特,真是座美丽的花园啊，柯蕾特女士。,"What a beautiful garden, Ms. Colette."
AvgDialog_22120_Content_60,ahSk,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,493,AvgDialog,Content,赫伯特,您的宅邸，尊贵得令人羡慕。,Your mansion is enviably prestigious.
AvgDialog_22120_Content_61,ahSl,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,494,AvgDialog,Content,老年柯蕾特,多亏了赫伯特先生。要是没有您的帮助，我早就已经因为融蚀而死去了。,"Only thanks to Mr. Herbert. Without your help, I would have died from Dissolution."
AvgDialog_22120_Content_62,ahSm,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,495,AvgDialog,Content,老年柯蕾特,更不要说，还能拥有比以前更多的东西……,"Not to mention, you can have even more than before..."
AvgDialog_22120_Content_63,ahSn,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,496,AvgDialog,Content,赫伯特,各取所需。我需要您帮忙，验证密境与现实世界统一的可能性。,Each party gets what they need. I need your help to verify the possibility of unifying the Domain with the real world.
AvgDialog_22120_Content_64,ahSo,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,497,AvgDialog,Content,赫伯特,被融蚀的诗集，竟能产生如此特殊的密境。被融蚀的诗句，竟能干扰到现实的物体……,The dissolved poem produced such a unique domain. Even the dissolved verses could disturb real objects.
AvgDialog_22120_Content_65,ahSp,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,498,AvgDialog,Content,赫伯特,就连弥萨格，也找不出几个这样有趣的研究。,Not even Mythag can find many research projects this interesting.
AvgDialog_22120_Content_66,ahSq,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,499,AvgDialog,Content,老年柯蕾特,如果能一直活在虚假中，那就不存在虚假了。,"If one can always live in falsehood, then falsehood ceases to exist."
AvgDialog_22120_Content_67,ahSr,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,500,AvgDialog,Content,赫伯特,您的智慧让人惊叹，夫人。,"Your wisdom is truly astonishing, madam."
AvgDialog_22120_Content_68,ahSs,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,501,AvgDialog,Content,赫伯特,我们的仪式准备得如何了？,How is our ritual preparation coming along?
AvgDialog_22120_Content_69,ahSt,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,502,AvgDialog,Content,老年柯蕾特,就快了……按照您的吩咐，仪式将在下个月开始。,"Almost there... As per your instructions, the ritual will begin next month."
AvgDialog_22120_Content_70,ahSv,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,503,AvgDialog,Content,老年柯蕾特,照您的说法，到那时候，诗集的融蚀将会扩散，甚至可能会影响到整个西岱？,"According to your statement, by that time, the dissolution of the poem will spread and may even affect the entirety of Cité?"
AvgDialog_22120_Content_71,ahSw,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,504,AvgDialog,Content,赫伯特,我不记得您是一个关心道德的人。,I don't remember you being someone who cares about morals.
AvgDialog_22120_Content_72,ahSx,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,505,AvgDialog,Content,老年柯蕾特,当然。但我关心我所拥有的东西……到那时候，我的密境会受到影响吗？,Of course. But I care about what I have... Will my Domain still be stable by then?
AvgDialog_22120_Content_73,ahSy,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,506,AvgDialog,Content,赫伯特,呵呵……请您放心，夫人。密境的形成，与融蚀息息相关。融蚀越强，您的密境越稳定。,"Heh... Rest assured, ma'am. The formation of the Domain is closely related to Dissolution. The stronger the Dissolution, the more stable your Domain."
AvgDialog_22120_Content_74,ahSz,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,507,AvgDialog,Content,赫伯特,密境现在能覆盖的地方还不大，等到仪式完成，它将会扩散到西岱全境。,"The Domain's coverage is still limited. Once the ritual is complete, it will spread across all of Cité."
AvgDialog_22120_Content_75,ahSA,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,508,AvgDialog,Content,赫伯特,到那个时候，整个西岱的权力与财富，都将是您的。,"By then, all the power and wealth in Cité will be yours."
AvgDialog_22120_Content_76,ahSB,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,509,AvgDialog,Content,赫伯特,“柯蕾特”，胜利……您从来都是赢家。不是吗？,"An inexorable victory. Ah, Colette... haven't you always been a winner?"
AvgDialog_22120_Content_77,ahSC,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,510,AvgDialog,Content,,花匠走到窗边，看着她的花园。,The florist walked to the window and looked at her garden.
AvgDialog_22120_Content_78,ahSD,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,511,AvgDialog,Content,,她尽力保持贵族般得体的微笑，但手中的红酒杯不受控地颤抖。,"She tried to maintain a dignified noble smile, but the wine glass in her hand trembled uncontrollably."
AvgDialog_22120_Content_79,ahSE,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,512,AvgDialog,Content,,贵妇人的脸倒映在摇晃的酒杯上，如同某种溃烂的创口。,"The noblewoman's face was reflected in the swaying wine glass, like a festering wound."
AvgDialog_22120_Content_80,ahSG,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,513,AvgDialog,Content,老年柯蕾特,我们都会是赢家，赫伯特先生。,"<Italic:We will all be winners, Mr. Herbert.>"
AvgDialog_22133_Content_1,aifK,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,514,AvgDialog,Content,,雕像修辞学,Statue Rhetoric
AvgDialog_22133_Content_2,aifV,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,515,AvgDialog,Content,无纸奥尔拉,守密人%sirormadam%，诗中世界……消失了？,"{Male=Sir,Female=Madam} Keeper, has the poetic world... disappeared?"
AvgDialog_22133_Content_3,aigg,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,516,AvgDialog,Content,玩家,你看门外。,Look back outside.
AvgDialog_22133_Content_4,aigr,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,517,AvgDialog,Content,,奥尔拉回头向外望去。,Horla looks outside the door.
AvgDialog_22133_Content_5,aigC,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,518,AvgDialog,Content,,门外的花园依然保留着诗中世界的样子，但室内的世界和真实的世界一模一样，看不到半点密境的痕迹。,"The garden outside still retains the appearance of the world described in poetry, but the indoor world is identical to the real world, with no trace of the Domain."
AvgDialog_22133_Content_6,aigN,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,519,AvgDialog,Content,玩家,这里应该是现实中的西岱。看来我们是通过了现实和密境的某个连接点。,This should be the real Cité. It seems we've passed through a Link point between reality and the Domain.
AvgDialog_22133_Content_7,aigY,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,520,AvgDialog,Content,玩家,不管是什么地方，都必须找到柯蕾特，夺回诗集……,"Wherever it is, we must find Colette and retrieve the poem..."
AvgDialog_22133_Content_8,aihi,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,521,AvgDialog,Content,,咚咚咚——,Knock knock knock—
AvgDialog_22133_Content_9,aihj,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,522,AvgDialog,Content,,地板发出强烈的震动，你迅速拉起奥尔拉，躲在了一个房门背后。,The floor shakes violently. You quickly pull Horla and hide behind a door.
AvgDialog_22133_Content_10,aifL,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,523,AvgDialog,Content,诗中怪物,帮助柯蕾特女士！抓住入侵者！快搜！,"Help Ms. Colette! Catch the intruder! Quick, search!"
AvgDialog_22133_Content_11,aifM,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,524,AvgDialog,Content,,一群形状各异的怪物跑进楼中，从离你们不远的地方冲了过去。,"A group of monsters with varied shapes rush into the building, passing by not far from you."
AvgDialog_22133_Content_12,aifN,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,525,AvgDialog,Content,玩家,诗中世界的怪物也入侵到现实世界来了……,Monsters from the world of poetry have invaded the real world...
AvgDialog_22133_Content_13,aifO,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,526,AvgDialog,Content,玩家,他们的仪式就快开始了，我们动作得快点。,Their ceremony is about to begin. We need to hurry.
AvgDialog_22133_Content_14,aifP,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,527,AvgDialog,Content,,你探出头去望了望，怪物暂时跑开，你拉起奥尔拉，迅速跑上楼梯。,"Peering out, you see the monster went somewhere else. You grab Horla and quickly run upstairs."
AvgDialog_22133_Content_15,aifQ,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,528,AvgDialog,Content,玩家,奥尔拉，我们顺着楼梯上去，找到……咦？,"Horla, let's go up the stairs and find... huh?"
AvgDialog_22133_Content_16,aifR,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,529,AvgDialog,Content,,你们顺着楼梯往上走，却发现楼梯并没有将你们带往上一层，直接中断在了一半。,"You climb the stairs, only to find that they don't lead to the upper floor and end abruptly halfway up."
AvgDialog_22133_Content_17,aifS,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,530,AvgDialog,Content,玩家,这个……是怎么回事……,This... What's going on...
AvgDialog_22133_Content_18,aifT,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,531,AvgDialog,Content,无纸奥尔拉,我以前写过一首诗，里面有写到一个中断在一半的楼梯，它就像我们的充满意外和艰辛的生命。,"I once wrote a poem about a staircase that breaks off halfway, much like our lives filled with unexpected twists and hardships."
AvgDialog_22133_Content_19,aifU,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,532,AvgDialog,Content,无纸奥尔拉,可是，这里明明不是我诗中的世界，怎么会……,"But this is clearly not the world of my poem, how could it be..."
AvgDialog_22133_Content_20,aifW,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,533,AvgDialog,Content,无纸奥尔拉,啊！我明白了！,Ah! I see!
AvgDialog_22133_Content_21,aifX,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,534,AvgDialog,Content,,奥尔拉猛地抬起头，兴奋得忍不住跳了跳。,"Horla suddenly lifts her head, too excited to stop herself from jumping."
AvgDialog_22133_Content_22,aifY,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,535,AvgDialog,Content,无纸奥尔拉,是柯蕾特！这个地方对我们来说都很重要……是她专门把这里保留了下来，按照诗里描述的样子做了改造！,It's Colette! This place is important to us... She specifically preserved it and remodeled it according to the description in the poem!
AvgDialog_22133_Content_23,aifZ,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,536,AvgDialog,Content,无纸奥尔拉,我就知道，守密人！柯蕾特不是那样的人！,"I knew it, Keeper! Colette isn't that kind of person!"
AvgDialog_22133_Content_24,aiga,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,537,AvgDialog,Content,,这是你第一次看到奥尔拉如此欣喜的样子。你深深呼出一口气。,This is the first time you've seen Horla so delighted. You exhale deeply.
AvgDialog_22133_Content_25,aigb,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,538,AvgDialog,Content,,你不忍心打破她的幻想，轻轻拍了拍她的肩膀。,"Not wanting to shatter her illusion, you gently patted her on the shoulder."
AvgDialog_22133_Content_26,aigc,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,539,AvgDialog,Content,玩家,或许吧……你熟悉这里，后面就交给你来带路，怎么样？,Maybe... You're familiar with this place. How about letting you take the lead?
AvgDialog_22133_Content_27,aigd,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,540,AvgDialog,Content,无纸奥尔拉,嗯！,Hmm!
AvgDialog_22133_Content_28,aige,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,541,AvgDialog,Content,,在奥尔拉的带领下，你们避开怪物的搜索，继续往前走。,"Led by Horla, you evade the monsters' search and continue moving forward."
AvgDialog_22133_Content_29,aigf,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,542,AvgDialog,Content,无纸奥尔拉,守密人%sirormadam%，前面就是……,"{Male=Sir,Female=Madam} Keeper, up ahead is..."
AvgDialog_22133_Content_30,aigh,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,543,AvgDialog,Content,玩家,嘘！,Shh!
AvgDialog_22133_Content_31,aigi,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,544,AvgDialog,Content,,你一把捂住奥尔拉的嘴，把她拉到墙的拐角边。,You quickly cover Horla's mouth and pull her to the corner of the wall.
AvgDialog_22133_Content_32,aigj,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,545,AvgDialog,Content,怪物A,我们守在这里是要干什么来着？,What are we supposed to be doing here?
AvgDialog_22133_Content_33,aigk,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,546,AvgDialog,Content,怪物B,蠢货！柯蕾特夫人让我们守在这里，是因为……是因为……,Fool! Lady Colette ordered us to guard this place because... because...
AvgDialog_22133_Content_34,aigl,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,547,AvgDialog,Content,怪物B,……总之是柯蕾特夫人让我们守在这里！,"...In short, Lady Colette ordered us to stand guard here!"
AvgDialog_22133_Content_35,aigm,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,548,AvgDialog,Content,怪物A,我们已经守了这么久了，什么都没看到。待会儿会不会赶不上庆典仪式了？,We've been keeping watch for so long and haven't seen anything. Won't we miss the ceremony?
AvgDialog_22133_Content_36,aign,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,549,AvgDialog,Content,怪物B,不会，钟声都还没有敲响呢。钟声敲响以前，我们哪都不能去！,"No, the bell hasn't rung yet. We can't go anywhere until it rings!"
AvgDialog_22133_Content_37,aigo,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,550,AvgDialog,Content,怪物A,真是期待啊，能够亲眼目睹柯蕾特夫人的现场创作……,I'm truly looking forward to witnessing Madam Colette's live creation...
AvgDialog_22133_Content_38,aigp,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,551,AvgDialog,Content,怪物B,柯蕾特夫人的现场创作，每年只有一次。做好准备，士兵。我们待会儿可是要跟整个西岱的人抢位置！,"Madam Colette's live performance happens only once a year. Get ready, soldiers. We'll be competing with all of Cité for seats!"
AvgDialog_22133_Content_39,aigq,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,552,AvgDialog,Content,怪物A,那我们为什么不现在过去呢？,Why don't we head over now?
AvgDialog_22133_Content_40,aigs,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,553,AvgDialog,Content,怪物B,……因为我们要守在这里。,...because we need to stay here.
AvgDialog_22133_Content_41,aigt,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,554,AvgDialog,Content,怪物A,所以……我们守在这里是要干什么来着？,So... what exactly are we doing here?
AvgDialog_22133_Content_42,aigu,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,555,AvgDialog,Content,怪物B,蠢货！是柯蕾特夫人让我们守在这里！！！,Fool! Madam Colette ordered us to guard this place!
AvgDialog_22133_Content_43,aigv,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,556,AvgDialog,Content,玩家,这两个家伙看起来不是很聪明的样子……,These two don't seem very smart...
AvgDialog_22133_Content_44,aigw,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,557,AvgDialog,Content,玩家,这里没有其他的路，奥尔拉，做好准备，清理掉他们。,"There is no other way, Horla. Get ready to clear them out."
AvgDialog_22133_Content_45,aigx,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,558,AvgDialog,Content,,奥尔拉对你点了点头。你握住银钥匙，奥尔拉拿出纸与笔。,"Horla nods at you. You hold the silver key, and Horla takes out paper and a pen."
AvgDialog_22133_Content_46,aigy,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,559,AvgDialog,Content,怪物们,啊！！——,Ah!!—
AvgDialog_22133_Content_47,aigz,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,560,AvgDialog,Content,,伴随着银色的光芒，几道漂亮的字迹从空中划过，刻入怪物们的体内。两只怪物陷入了沉睡。,"Accompanied by silver light, elegant script appears in the air, inscribing itself into the monsters. The two monsters fall into a deep sleep."
AvgDialog_22133_Content_48,aigA,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,561,AvgDialog,Content,,击败怪物后，你们躲进了他们身后的房间。,"After defeating the monsters, you hid in the room behind them."
AvgDialog_22133_Content_49,aigB,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,562,AvgDialog,Content,玩家,看上去像是个杂物间……这里应该暂时安全了。,Looks like a storage room... It should be safe here for now.
AvgDialog_22133_Content_50,aigD,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,563,AvgDialog,Content,玩家,我们可以在这里歇一歇，然后再找到柯蕾特…… 奥尔拉？你的神色好像不太对？,We can rest here and then find Colette... Horla? You don't look well.
AvgDialog_22133_Content_51,aigE,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,564,AvgDialog,Content,无纸奥尔拉,啊……有吗？,Ah... Is that so?
AvgDialog_22133_Content_52,aigF,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,565,AvgDialog,Content,玩家,你刚才皱着眉头，是在思考什么吗？,"Were you frowning just now, thinking about something?"
AvgDialog_22133_Content_53,aigG,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,566,AvgDialog,Content,无纸奥尔拉,噢……守密人%sirormadam%，我在想刚才那两个怪物的谈话……,"Oh... {Male=Sir,Female=Madam} Keeper, I was thinking about the conversation between those two monsters earlier..."
AvgDialog_22133_Content_54,aigH,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,567,AvgDialog,Content,无纸奥尔拉,之前偷听的时候我就觉得很熟悉，直到刚刚才终于想起来……,"When I was eavesdropping earlier, it felt so familiar... I just now finally remembered."
AvgDialog_22133_Content_55,aigI,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,568,AvgDialog,Content,无纸奥尔拉,在那本诗集里，我写过一首诗，是关于诗之城雕像的。,"In that poetry collection, I wrote a poem about the statue in the City of Poems."
AvgDialog_22133_Content_56,aigJ,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,569,AvgDialog,Content,无纸奥尔拉,诗之城是一个以诗歌为食物的城邦，这个城邦没有国王，他们的信仰是一块雕像。,Poetry City is a city-state that feeds on poetry. It has no king; their faith lies in a statue.
AvgDialog_22133_Content_57,aigK,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,570,AvgDialog,Content,无纸奥尔拉,每年的庆典日，当钟楼的钟声敲响，雕像就会活过来，为这座城市的人写一首诗歌。,"Each year on the festival day, when the clock tower chimes, the statue comes to life and writes a poem for the people of the city."
AvgDialog_22133_Content_58,aigL,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,571,AvgDialog,Content,无纸奥尔拉,它的诗歌非常优美，可以供这一整座城市的人生存一整年。,Its poetry is so beautiful that it can sustain the entire city for a whole year.
AvgDialog_22133_Content_59,aigM,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,572,AvgDialog,Content,无纸奥尔拉,所以每年的庆典日，人们都会聚集在雕像所在的广场，聆听这座雕像现场创作出的诗……,"Every year on the festival day, people gather at the square where the statue stands to listen to the poems it creates live..."
AvgDialog_22133_Content_60,aigO,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,573,AvgDialog,Content,玩家,我明白了。柯蕾特是将那块雕像的意象窜改成了她自己……,I see. Colette altered the statue's image into her own...
AvgDialog_22133_Content_61,aigP,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,574,AvgDialog,Content,玩家,那个钟楼是在哪里？,Where is the clock tower?
AvgDialog_22133_Content_62,aigQ,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,575,AvgDialog,Content,无纸奥尔拉,写诗的时候，我不太清楚外面的世界是什么样……所以那个钟楼，就是以这栋楼旁边的钟楼为原型的。,"When I was writing poetry, I had no idea what the outside world was like... So that clock tower was modeled after the one next to this building."
AvgDialog_22133_Content_63,aigR,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,576,AvgDialog,Content,无纸奥尔拉,两栋楼连在一起，从一座廊桥上就能过去。,"The two buildings are connected, and you can cross over via a covered bridge."
AvgDialog_22133_Content_64,aigS,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,577,AvgDialog,Content,玩家,……奥尔拉，你能猜到柯蕾特把诗集放在哪里吗？,"...Horla, can you guess where Colette hid the poem?"
AvgDialog_22133_Content_65,aigT,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,578,AvgDialog,Content,无纸奥尔拉,应该……可以吧……,It should... be okay... right...?
AvgDialog_22133_Content_66,aigU,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,579,AvgDialog,Content,无纸奥尔拉,这栋楼里有一个非常豪华的房间，是伯爵夫人的财产，她一年会偶尔来住一两次，平时就只是让女佣来定时打扫。,"There is an extremely luxurious room in this building, belonging to the Countess. She stays here once or twice a year on occasion, while the maid regularly cleans it in her absence."
AvgDialog_22133_Content_67,aigV,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,580,AvgDialog,Content,无纸奥尔拉,柯蕾特非常喜欢那个房间，甚至还带我偷偷溜进去看过。她说，等她赚到了钱，一定在那个房间里生活。,"Colette loved that room and even snuck me in to see it. She said that once she made some money, she would definitely live in that room."
AvgDialog_22133_Content_68,aigW,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,581,AvgDialog,Content,无纸奥尔拉,我想，她和那本诗集，应该都会在那里。,I think she and the poetry collection will both be there.
AvgDialog_22133_Content_69,aigX,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,582,AvgDialog,Content,玩家,原来如此……我有办法了！,I see... I have a solution!
AvgDialog_22133_Content_70,aigZ,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,583,AvgDialog,Content,无纸奥尔拉,是去柯蕾特的房间把诗集抢过来吗？可是这里的怪物很多……,Are you going to Colette's room to grab the poem? But there are many monsters here...
AvgDialog_22133_Content_71,aiha,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,584,AvgDialog,Content,玩家,没错，这里怪物很多，我们恐怕处理不了。,"Yes, there are many monsters here; we probably won't be able to handle them."
AvgDialog_22133_Content_72,aihb,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,585,AvgDialog,Content,玩家,所以，我们先把他们引开，再去她的房间拿诗集。,"So, we'll distract them first, then go to her room to get the poem."
AvgDialog_22133_Content_73,aihc,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,586,AvgDialog,Content,无纸奥尔拉,可是他们现在那么戒备……我们要用什么把他们引开呢？,But they're so alert now... what can we use to distract them?
AvgDialog_22133_Content_74,aihd,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,587,AvgDialog,Content,玩家,用钟楼。,Use the clock tower.
AvgDialog_22133_Content_75,aihe,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,588,AvgDialog,Content,无纸奥尔拉,钟楼？……啊！我明白了！,Clock tower? ... Ah! I understand!
AvgDialog_22133_Content_76,aihf,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,589,AvgDialog,Content,无纸奥尔拉,我们去钟楼提前敲响钟声，这样，怪物们就会聚集到广场上，不会有人再来阻拦我们了！,"Let's ring the bell at the clock tower early. This way, the monsters will gather in the square, and no one will stop us!"
AvgDialog_22133_Content_77,aihg,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,590,AvgDialog,Content,玩家,没错。柯蕾特要去准备开始她的表演，身上没有地方装这么厚的诗集，大概率会放在房间里保险的地方。,Exactly. Colette needs to prepare for her performance. She won't carry such a thick poetry collection; it will likely be kept somewhere safe in her room.
AvgDialog_22133_Content_78,aihh,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,591,AvgDialog,Content,玩家,利用这个时间差，我们去她的房间，毁掉那本诗集！,Use this time gap to go to her room and destroy that poetry collection!
AvgDialog_22132_Content_1,aidg,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,592,AvgDialog,Content,,花园挽歌,Garden Elegy
AvgDialog_22132_Content_2,aiea,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,593,AvgDialog,Content,好心的邻居,救火！快救火啊！,"Fire! Quick, put it out!"
AvgDialog_22132_Content_3,aiel,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,594,AvgDialog,Content,悲伤的邻居,来不及了……花园里的东西，什么都不剩了……,It's too late... Nothing remains of the garden...
AvgDialog_22132_Content_4,aiew,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,595,AvgDialog,Content,悲伤的邻居,人都救出来了吗？,Has everyone been rescued?
AvgDialog_22132_Content_5,aieH,avgV1.5奥尔拉大型支线_AvgDialog_C_M.csv,596,AvgDialog,Content,好心的邻居,大部分都救出来了……有一个，还在花房里……,"Most of them, yes... But one is still in the greenhouse..."
