必杀,汀克特,Tinct,PVPOpeningVoice_99809_AwakerVoiceContent,我将为您高歌！,あなたのために、高らかに歌いましょう！
错误,汀克特,Tinct,PVPOpeningVoice_99776_AwakerVoiceContent,不小心唱错了歌词，实在太不应该了。,うっかり歌詞を間違えてしまうなんて、あってはならないことです。
死亡,汀克特,Tinct,PVPOpeningVoice_99903_AwakerVoiceContent,星星……坠落……,星々が……堕ちていく……
普通开场,旺达,Wanda,PVPOpeningVoice_99961_AwakerVoiceContent,低下你的头，然后跪下。,頭を下げて、跪け。
思考,旺达,Wanda,PVPOpeningVoice_99746_AwakerVoiceContent,你的双手还算好看，砍了实在可惜。,あんたのその両手はなかなか見栄えがいい。切り落とすには惜しいね。
催促,旺达,Wanda,PVPOpeningVoice_100002_AwakerVoiceContent,如果再让我等，就把你的四肢全部砍下，做成肉泥。,これ以上あたしを待たせるなら、その四肢をすべて切り落としてミンチにしてやるよ。
必杀,旺达,Wanda,PVPOpeningVoice_100149_AwakerVoiceContent,哭着求饶吧！,泣いて許しを乞いな！
错误,旺达,Wanda,PVPOpeningVoice_100141_AwakerVoiceContent,一次犯错只需惩罚，两次犯错便是愚蠢，我讨厌愚蠢的仆从。,一度の過ちは罰すれば済む。だが、二度の過ちは愚かさの証拠だ。あたしは愚かな下僕が嫌いでね。
死亡,旺达,Wanda,PVPOpeningVoice_100206_AwakerVoiceContent,冒犯者，该承受千刀万剐之刑……,愚かな奴め、八つ裂きの刑にしてやるよ……
普通开场,詹金,Jenkin,PVPOpeningVoice_100076_AwakerVoiceContent,神偷侠盗——布朗与詹金在此！,ロンディニウム一番の大怪盗——ブラウンとジェンキン、ここに参上！
思考,詹金,Jenkin,PVPOpeningVoice_99880_AwakerVoiceContent,再结实的锁头，也能从内部轻巧打开……,どんなに丈夫な鍵でも、内側からなら簡単に開けられるんだ……
催促,詹金,Jenkin,PVPOpeningVoice_99958_AwakerVoiceContent,快动手啊，偷东西让人发现就完了！,早くしろって、盗みが見つかったらおしまいだぞ！
必杀,詹金,Jenkin,PVPOpeningVoice_100021_AwakerVoiceContent,看看东区之王的厉害！,東区一の腕前を見せてやる！
错误,詹金,Jenkin,PVPOpeningVoice_99739_AwakerVoiceContent,潜行的时候好像踩到了一根树枝……,潜入中に小枝を踏んじゃったみたいだ……
死亡,詹金,Jenkin,PVPOpeningVoice_100041_AwakerVoiceContent,布朗快走……,ブラウン、急げ……
普通开场,奥尔拉,Horla,PVPOpeningVoice_100116_AwakerVoiceContent,您想听一听我新作的诗吗？,わたくしの新しい詩を聞いてみませんか？
思考,奥尔拉,Horla,PVPOpeningVoice_100049_AwakerVoiceContent,花与春天，是怎么都写不够的东西……,花と春は、いくら書いても書き足りないものですね……
催促,奥尔拉,Horla,PVPOpeningVoice_100096_AwakerVoiceContent,好的诗句的确要仔细斟酌。,良い詩は、やはり丁寧に推敲しなければなりません。
必杀,奥尔拉,Horla,PVPOpeningVoice_99927_AwakerVoiceContent,请听听这首这夜莺对玫瑰的情诗吧！,さあ、このナイチンゲールが薔薇に捧げる恋の詩を聞いてください！
错误,奥尔拉,Horla,PVPOpeningVoice_100125_AwakerVoiceContent,这里的用词需要修改一下……,ここの言葉の選び方は、少し修正が必要ですね……
死亡,奥尔拉,Horla,PVPOpeningVoice_100061_AwakerVoiceContent,玫瑰……枯萎了……,薔薇が……枯れて……
普通开场,温柯尔,Winkle,PVPOpeningVoice_99855_AwakerVoiceContent,一定要我来吗，不能换一个人吗……,どうしても私でないとダメなの？誰かに代わってもらえない……？
思考,温柯尔,Winkle,PVPOpeningVoice_100079_AwakerVoiceContent,不要想，不要看，不要想，不要看……,考えるな、見るな、考えるな、見るな……
催促,温柯尔,Winkle,PVPOpeningVoice_99750_AwakerVoiceContent,呃呃，好想逃，快要坚持不住了……,うっ……すごく逃げたい、もう限界だ……
必杀,温柯尔,Winkle,PVPOpeningVoice_99740_AwakerVoiceContent,迁移的能量，省着点用啊！,転移のエネルギー、節約して使わないと！
错误,温柯尔,Winkle,PVPOpeningVoice_99914_AwakerVoiceContent,啊啊啊黑色的，我看见了，要被追上了！,あああ！黒いヤツだ、見えた！追いつかれる！
死亡,温柯尔,Winkle,PVPOpeningVoice_99783_AwakerVoiceContent,逃不掉，为什么逃不掉……,逃げられない……どうして逃げられないんだ……
普通开场,克莱门汀,Clementine,PVPOpeningVoice_99911_AwakerVoiceContent,嘘，不要说话，静静跟随我的灵摆吧。,しっ、声を出さずに、静かに私の振り子に従って。
思考,克莱门汀,Clementine,PVPOpeningVoice_100167_AwakerVoiceContent,嗯……这样的病症很罕见呢，请务必与我多聊一聊。,ふむ……こんな症状は珍しいですね。ぜひ、もっと詳しく私に聞かせてください。
催促,克莱门汀,Clementine,PVPOpeningVoice_99899_AwakerVoiceContent,不多倾诉一下的话，心灵的创伤是无法愈合的哦。,胸の内を十分に打ち明けてくださらないと、心の傷は癒えませんよ。
必杀,克莱门汀,Clementine,PVPOpeningVoice_100170_AwakerVoiceContent,跟随我、听从我，温顺地迈入那个终局吧！,さあ、私に従い、私の言うことを聞いて。そして、おとなしく運命の終焉へ歩みを進めるのです！
错误,克莱门汀,Clementine,PVPOpeningVoice_99857_AwakerVoiceContent,脱离了催眠吗？没关系，我们还有很多其他治疗方案……,催眠が解けてしまいましたか？ですが、ご心配なく。他にいくらでも治療のプランがありますから……
死亡,克莱门汀,Clementine,PVPOpeningVoice_100208_AwakerVoiceContent,被拒绝了呢，没关系，下一次……,拒絶されてしまいましたか……いえ、構いません。次こそは……
普通开场,卡斯托尔,Castor,PVPOpeningVoice_116789_AwakerVoiceContent,我与飓风都已准备好。,俺もこの翼も、準備はできている。
角色关系对话1-波吕克斯,卡斯托尔,Castor,PVPOpeningVoice_120268_AwakerVoiceContent,如果可以，我不想和你战斗，哪怕是切磋。,できることなら、お前とは戦いたくないな。たとえ手合わせだとしても。
,波吕克斯,Pollux,PVPOpeningVoice_120248_AwakerVoiceContent,不要再婆婆妈妈了，卡斯托尔，放马过来吧，你以为我会输给你吗？,いつまでもぐずぐずするな、カストル！潔くかかってくるがいい。我がそなたに負けるとでも思っているのか？
角色关系对话2-诞妄·墨菲,诞妄·墨菲,Murphy: Fauxborn,PVPOpeningVoice_120274_AwakerVoiceContent,我也曾如你一般冥顽不灵……为何不肯接纳侍奉神明的伟大命运？,わたくしもかつてはお前のように頑なに拒んでいたわ……なぜ、神に仕えるという偉大な使命を受け入れようとしないの？
,卡斯托尔,Castor,PVPOpeningVoice_120252_AwakerVoiceContent,我不明白什么是伟大，我只知道自由的权力无人可以剥夺。,俺にその「偉大さ」は分からない。俺はただ、自由を奪われることが許せないだけだ。
思考,卡斯托尔,Castor,PVPOpeningVoice_116786_AwakerVoiceContent,要先行出击吗，还是全力防御……,先手を打つべきか、それとも守りに徹するべきか……
催促,卡斯托尔,Castor,PVPOpeningVoice_116788_AwakerVoiceContent,你的犹豫将成为失败的前兆。,迷いは失敗につながるぞ。
必杀,卡斯托尔,Castor,PVPOpeningVoice_116791_AwakerVoiceContent,面对飓风吧！,この嵐を受けてみろ！
错误,卡斯托尔,Castor,PVPOpeningVoice_116790_AwakerVoiceContent,没能阻拦到吗……,防ぎきれなかったか……
死亡,卡斯托尔,Castor,PVPOpeningVoice_116787_AwakerVoiceContent,羽翼……凋零了……,羽根が……散っていく……
普通开场,波吕克斯,Pollux,PVPOpeningVoice_120280_AwakerVoiceContent,我将净化你心中的罪孽。,我がそなたの罪を清めよう。
角色关系对话,波吕克斯,Pollux,PVPOpeningVoice_120284_AwakerVoiceContent,无法变强？莫非是因为你的灵魂过于肮脏？,強くなれない？そなたの魂はそれほどまでに穢れているのか。
,凯刻斯,Caecus,PVPOpeningVoice_120258_AwakerVoiceContent,肮脏……还是因为我的血脉不够纯净吗……,穢れている……やっぱり、僕の血脈が純粋ではないからなのか……
角色关系对话,波吕克斯,Pollux,PVPOpeningVoice_120283_AwakerVoiceContent,既然你是神明，为何要对世间的罪恶坐视不理？,神ともあろう御方が、なにゆえこの世の罪を看過なさるのか？
,图鲁,Tulu,PVPOpeningVoice_120256_AwakerVoiceContent,你想要清除罪恶吗……真是执迷不悟，余不会做如此徒劳无功之事。,罪を消し去りたいと望むか……愚かじゃな。余はそのような無意味なことはせぬ。
思考,波吕克斯,Pollux,PVPOpeningVoice_120287_AwakerVoiceContent,纯洁的圣心将引导你走向净化之路。,純潔なる聖心が、そなたを浄化の道へと導かん。
催促,波吕克斯,Pollux,PVPOpeningVoice_120286_AwakerVoiceContent,在犹豫什么？你的信仰动摇了吗？,何を躊躇うことがあろう？そなたの信仰が揺らいだというのか？
必杀,波吕克斯,Pollux,PVPOpeningVoice_120259_AwakerVoiceContent,我嗅到了不洁的气息，不敬的罪人！,穢れの気配を感じるぞ、不敬なる罪人よ！
错误,波吕克斯,Pollux,PVPOpeningVoice_120279_AwakerVoiceContent,给你一次忏悔的机会……向我证明你的虔诚吧。,懺悔の機会を一度だけ与えよう……我にそなたの敬虔さを示してみせよ。
死亡,波吕克斯,Pollux,PVPOpeningVoice_120275_AwakerVoiceContent,直面罪恶……这是我应得的惩罚……,自らの罪と向き合う……これこそ、我が背負うべき罪なのだ……
普通开场,皮克曼,Pickman,PVPOpeningVoice_120261_AwakerVoiceContent,来吧！见证我的艺术！,さあ、俺の芸術を見てくれ！
角色关系对话,杜勒赛因,Doresain,PVPOpeningVoice_120262_AwakerVoiceContent,我欣赏你的才华，可惜亵渎尸体有违我的艺术，我会给你一个认错的机会。,あなたの才能は認めておりますが、死体を冒涜することはわたくしの美学に反します。過ちを認める機会を与えましょう。
,皮克曼,Pickman,PVPOpeningVoice_120253_AwakerVoiceContent,可恶，就算你是杜勒赛因也不可以侮辱我的画作！,くそ、たとえドゥルセイン様であろうと、俺の絵を侮辱することは許さない！
角色关系对话,皮克曼,Pickman,PVPOpeningVoice_120247_AwakerVoiceContent,珊，让我们来一场艺术的切磋吧！,サンガー、さあ、芸術の腕を競い合おう！
,珊,Sanga,PVPOpeningVoice_120276_AwakerVoiceContent,正合我意，皮克曼先生。相信您的画作不会让我失望。,お望みとあらば、ピックマン先生。あなたの絵には期待しているわ。
角色关系对话,奥吉尔,Ogier,PVPOpeningVoice_120244_AwakerVoiceContent,你想要在钥冢中挖掘尸体作为模特？我会阻止你的！,鍵塚で死体を掘り起こしてモデルにするというのですか？僕が阻止します！
,皮克曼,Pickman,PVPOpeningVoice_120270_AwakerVoiceContent,啊啊啊啊怎么连你也要干扰我的创作？,ああああ、どうして君まで俺の創作を邪魔するんだ！？
角色关系对话,索蕾尔,Sorel,PVPOpeningVoice_120271_AwakerVoiceContent,想要办一场画展？可惜我和伦蒂尼恩的贵族们并不认为你有这样的才华。,絵画展を開きたい？残念ながら、わたくしやロンディニウムの貴族たちは、あなたにそのような才能があるとは思っておりません。
,皮克曼,Pickman,PVPOpeningVoice_120260_AwakerVoiceContent,索蕾尔夫人，我会向你们证明什么才是真正的艺术！,ソレール夫人、俺は皆さんに、真の芸術とは何かをお見せします！
角色关系对话,诞妄·墨菲,Murphy: Fauxborn,PVPOpeningVoice_120282_AwakerVoiceContent,你要为我献上神明诞生的至高绘卷吗？,これは何？わたくしに、神の誕生を描いた至高の絵巻を捧げようというの？
,皮克曼,Pickman,PVPOpeningVoice_120299_AwakerVoiceContent,不，不……灵感之神已经为这幅画作赐名《囚笼中的圣母》！,いや、インスピレーションの神は、すでにこの絵を「檻の中の聖母」と名付けている！
思考,皮克曼,Pickman,PVPOpeningVoice_120246_AwakerVoiceContent,应该如何构图呢？,構図はどうしようか？
催促,皮克曼,Pickman,PVPOpeningVoice_120255_AwakerVoiceContent,灵感枯竭了……不行，我需要新的模特！,インスピレーションが降りてこない……ダメだ、新しいモデルを探さないと！
必杀,皮克曼,Pickman,PVPOpeningVoice_120277_AwakerVoiceContent,成为我的模特吧！,俺のモデルになってくれ！
错误,皮克曼,Pickman,PVPOpeningVoice_120251_AwakerVoiceContent,差一点！只差一点我就能创造出完美的作品了！,もう少しだ！あと少しで、完璧な作品が生み出せるのに！
死亡,皮克曼,Pickman,PVPOpeningVoice_120257_AwakerVoiceContent,我的画作……还没有完成……,俺の絵は……まだ完成していない……
普通开场,诞妄·墨菲,Murphy: Fauxborn,PVPOpeningVoice_120265_AwakerVoiceContent,让我看看你究竟有何等紧要之事，竟敢惊扰神母的休憩？,神母の眠りを妨げるとは、よほどの急用なのでしょうね？言ってごらんなさい。
角色关系对话1-墨菲,诞妄·墨菲,Murphy: Fauxborn,PVPOpeningVoice_120263_AwakerVoiceContent,软弱、天真……一想到过去的我的愚蠢模样，就觉得可笑。,軟弱で世間知らず……かつての自分の愚かさを思うと、思わず笑ってしまうわ。
,墨菲,Murphy,PVPOpeningVoice_120285_AwakerVoiceContent,自愿失去自由，成为顺从的囚徒……我是绝对不会成为你的！,自ら自由を捨て、囚人になり下がるなんて……わたくしは絶対にお前のようにはならないわ！
角色关系对话2-弥利亚姆,弥利亚姆,Miryam,PVPOpeningVoice_120272_AwakerVoiceContent,利莫里亚的荣光正在呼唤你我，神母。,リモリアの栄光が我らを呼んでいます、神母よ。
,诞妄·墨菲,Murphy: Fauxborn,PVPOpeningVoice_120245_AwakerVoiceContent,既然知道，还不赶紧把胜利拱手呈上？,分かっているなら、さっさと勝利を明け渡したらどうなの？
角色关系对话3-戈利亚,戈利亚,Goliath,PVPOpeningVoice_120269_AwakerVoiceContent,愚蠢的小姑娘，绝对的力量从来应该牢牢掌握在自己手中。,愚かな娘だな。絶対的な力というものは、自分の手で掴むものだろう。
,诞妄·墨菲,Murphy: Fauxborn,PVPOpeningVoice_120267_AwakerVoiceContent,屈居于弥利亚姆之下的庸才，为何敢冒犯神母的权威？,ミリアムの配下に甘んじる凡才が、なぜ神母の権威に挑むなどという愚を犯そうとするのかしら？
思考,诞妄·墨菲,Murphy: Fauxborn,PVPOpeningVoice_120264_AwakerVoiceContent,祂的孕育……究竟是在何时？,神の誕生は……いつになるかしら？
催促,诞妄·墨菲,Murphy: Fauxborn,PVPOpeningVoice_120250_AwakerVoiceContent,一群蝼蚁。速战速决，本神母要回去安歇了。,たかが蟻の群れ、速やかに片付けなさい。神母は戻って休まねばならないの。
必杀,诞妄·墨菲,Murphy: Fauxborn,PVPOpeningVoice_120281_AwakerVoiceContent,哼，不敬之人。,ふん、不敬な者め。
错误,诞妄·墨菲,Murphy: Fauxborn,PVPOpeningVoice_120273_AwakerVoiceContent,不，我的命运不该如此，一定有哪里出错了！,いや、わたくしの運命はこんなはずがないわ。きっとどこかで何かが間違ったのよ！

死亡,诞妄·墨菲,Murphy: Fauxborn,PVPOpeningVoice_120266_AwakerVoiceContent,难道……这就是我的宿命？,これが……わたくしの運命だというの？

