RelicConfig_60726_Desc,aJAy,z造物_RelicConfig_A.csv,316,RelicConfig,Desc,,战斗开始时，将获得「虚弱」刻印和「筹算」刻印以及其高级刻印，选择刻印在卡牌上。,戦闘開始時、「虚弱」と「算力」の刻印およびそれらの上位刻印を獲得し、カードを選択して刻印する。
RelicConfig_60726_Name,aJAz,z造物_RelicConfig_A.csv,316,RelicConfig,Name,,<OrangeQuality:时灵摆「校长寄语」>,<OrangeQuality:時の振り子「校長講話」>
RelicConfig_60726_StoryDesc,aJAA,z造物_RelicConfig_A.csv,316,RelicConfig,StoryDesc,,"弥萨格创始人的寄语萦绕在你的耳边。
愿银钥指引前路，弥萨格的守密人。",ミサゴ創始者の言葉があなたの耳に響く。ミサゴの守秘者よ、銀の鍵が道を照らさんことを。
RelicConfig_60725_BattleDesc,aJAt,z造物_RelicConfig_A.csv,317,RelicConfig,BattleDesc,,战斗开始时，将获得「狂气」刻印和「催化」刻印以及其高级刻印，选择刻印在卡牌上。,戦闘開始時、「狂気」と「触媒」の刻印およびそれらの上位刻印を獲得し、カードを選択して刻印する。
RelicConfig_60725_Desc,aJAu,z造物_RelicConfig_A.csv,317,RelicConfig,Desc,,战斗开始时，将获得「狂气」刻印和「催化」刻印以及其高级刻印，选择刻印在卡牌上。,戦闘開始時、「狂気」と「触媒」の刻印およびそれらの上位刻印を獲得し、カードを選択して刻印する。
RelicConfig_60725_Name,aJAv,z造物_RelicConfig_A.csv,317,RelicConfig,Name,,<OrangeQuality:时灵摆「校长寄语」>,<OrangeQuality:時の振り子「校長講話」>
RelicConfig_60725_StoryDesc,aJAw,z造物_RelicConfig_A.csv,317,RelicConfig,StoryDesc,,"弥萨格创始人的寄语萦绕在你的耳边。
愿银钥指引前路，弥萨格的守密人。",ミサゴ創始者の言葉があなたの耳に響く。ミサゴの守秘者よ、銀の鍵が道を照らさんことを。
RelicConfig_60724_BattleDesc,aJAp,z造物_RelicConfig_A.csv,318,RelicConfig,BattleDesc,,战斗开始时，将获得「易伤」刻印和「爆发」刻印以及其高级刻印，选择刻印在卡牌上。,戦闘開始時、「易傷」と「爆発」の刻印およびそれらの上位刻印を獲得し、カードを選択して刻印する。
RelicConfig_60724_Desc,aJAq,z造物_RelicConfig_A.csv,318,RelicConfig,Desc,,战斗开始时，将获得「易伤」刻印和「爆发」刻印以及其高级刻印，选择刻印在卡牌上。,戦闘開始時、「易傷」と「爆発」の刻印およびそれらの上位刻印を獲得し、カードを選択して刻印する。
RelicConfig_60724_Name,aJAr,z造物_RelicConfig_A.csv,318,RelicConfig,Name,,<OrangeQuality:时灵摆「校长寄语」>,<OrangeQuality:時の振り子「校長講話」>
RelicConfig_60724_StoryDesc,aJAs,z造物_RelicConfig_A.csv,318,RelicConfig,StoryDesc,,"弥萨格创始人的寄语萦绕在你的耳边。
愿银钥指引前路，弥萨格的守密人。",ミサゴ創始者の言葉があなたの耳に響く。ミサゴの守秘者よ、銀の鍵が道を照らさんことを。
RelicConfig_60730_BattleDesc,aJAN,z造物_RelicConfig_A.csv,319,RelicConfig,BattleDesc,,战斗开始时，将获得「蛮力」刻印和「衰竭」刻印以及其高级刻印，选择刻印在卡牌上。,戦闘開始時、「剛力」と「衰弱」の刻印およびそれらの上位刻印を獲得し、カードを選択して刻印する。
RelicConfig_60730_Desc,aJAO,z造物_RelicConfig_A.csv,319,RelicConfig,Desc,,战斗开始时，将获得「蛮力」刻印和「衰竭」刻印以及其高级刻印，选择刻印在卡牌上。,戦闘開始時、「剛力」と「衰弱」の刻印およびそれらの上位刻印を獲得し、カードを選択して刻印する。
RelicConfig_60730_Name,aJAP,z造物_RelicConfig_A.csv,319,RelicConfig,Name,,<OrangeQuality:时灵摆「校长寄语」>,<OrangeQuality:時の振り子「校長講話」>
RelicConfig_60730_StoryDesc,aJAQ,z造物_RelicConfig_A.csv,319,RelicConfig,StoryDesc,,"弥萨格创始人的寄语萦绕在你的耳边。
愿银钥指引前路，弥萨格的守密人。",ミサゴ創始者の言葉があなたの耳に響く。ミサゴの守秘者よ、銀の鍵が道を照らさんことを。
RelicConfig_60729_BattleDesc,aJAJ,z造物_RelicConfig_A.csv,320,RelicConfig,BattleDesc,,战斗开始时，将获得「妙手」刻印和「灵感」刻印以及其高级刻印，选择刻印在卡牌上。,戦闘開始時、「妙手」と「啓示」の刻印およびそれらの上位刻印を獲得し、カードを選択して刻印する。
RelicConfig_60729_Desc,aJAK,z造物_RelicConfig_A.csv,320,RelicConfig,Desc,,战斗开始时，将获得「妙手」刻印和「灵感」刻印以及其高级刻印，选择刻印在卡牌上。,戦闘開始時、「妙手」と「啓示」の刻印およびそれらの上位刻印を獲得し、カードを選択して刻印する。
RelicConfig_60729_Name,aJAL,z造物_RelicConfig_A.csv,320,RelicConfig,Name,,<OrangeQuality:时灵摆「校长寄语」>,<OrangeQuality:時の振り子「校長講話」>
RelicConfig_60729_StoryDesc,aJAM,z造物_RelicConfig_A.csv,320,RelicConfig,StoryDesc,,"弥萨格创始人的寄语萦绕在你的耳边。
愿银钥指引前路，弥萨格的守密人。",ミサゴ創始者の言葉があなたの耳に響く。ミサゴの守秘者よ、銀の鍵が道を照らさんことを。
RelicConfig_60728_BattleDesc,aJAF,z造物_RelicConfig_A.csv,321,RelicConfig,BattleDesc,,战斗开始时，将获得「孕育」刻印和「回声」刻印以及其高级刻印，选择刻印在卡牌上。,戦闘開始時、「育む」と「反響」の刻印およびそれらの上位刻印を獲得し、カードを選択して刻印する。
RelicConfig_60728_Desc,aJAG,z造物_RelicConfig_A.csv,321,RelicConfig,Desc,,战斗开始时，将获得「孕育」刻印和「回声」刻印以及其高级刻印，选择刻印在卡牌上。,戦闘開始時、「育む」と「反響」の刻印およびそれらの上位刻印を獲得し、カードを選択して刻印する。
RelicConfig_60728_Name,aJAH,z造物_RelicConfig_A.csv,321,RelicConfig,Name,,<OrangeQuality:时灵摆「校长寄语」>,<OrangeQuality:時の振り子「校長講話」>
RelicConfig_60728_StoryDesc,aJAI,z造物_RelicConfig_A.csv,321,RelicConfig,StoryDesc,,"弥萨格创始人的寄语萦绕在你的耳边。
愿银钥指引前路，弥萨格的守密人。",ミサゴ創始者の言葉があなたの耳に響く。ミサゴの守秘者よ、銀の鍵が道を照らさんことを。
RelicConfig_60727_BattleDesc,aJAB,z造物_RelicConfig_A.csv,322,RelicConfig,BattleDesc,,战斗开始时，将获得「铁壁」刻印和「妙手」刻印以及其高级刻印，选择刻印在卡牌上。,戦闘開始時、「鉄壁」と「妙手」の刻印およびそれらの上位刻印を獲得し、カードを選択して刻印する。
RelicConfig_60727_Desc,aJAC,z造物_RelicConfig_A.csv,322,RelicConfig,Desc,,战斗开始时，将获得「铁壁」刻印和「妙手」刻印以及其高级刻印，选择刻印在卡牌上。,戦闘開始時、「鉄壁」と「妙手」の刻印およびそれらの上位刻印を獲得し、カードを選択して刻印する。
RelicConfig_60727_Name,aJAD,z造物_RelicConfig_A.csv,322,RelicConfig,Name,,<OrangeQuality:时灵摆「校长寄语」>,<OrangeQuality:時の振り子「校長講話」>
RelicConfig_60727_StoryDesc,aJAE,z造物_RelicConfig_A.csv,322,RelicConfig,StoryDesc,,"弥萨格创始人的寄语萦绕在你的耳边。
愿银钥指引前路，弥萨格的守密人。",ミサゴ創始者の言葉があなたの耳に響く。ミサゴの守秘者よ、銀の鍵が道を照らさんことを。
RelicConfig_60732_BattleDesc,aJAV,z造物_RelicConfig_A.csv,323,RelicConfig,BattleDesc,,战斗开始时，将获得「筹算」刻印和「镜像」刻印以及其高级刻印，选择刻印在卡牌上。,戦闘開始時、「算力」と「鏡像」の刻印およびそれらの上位刻印を獲得し、カードを選択して刻印する。
RelicConfig_60732_Desc,aJAW,z造物_RelicConfig_A.csv,323,RelicConfig,Desc,,战斗开始时，将获得「筹算」刻印和「镜像」刻印以及其高级刻印，选择刻印在卡牌上。,戦闘開始時、「算力」と「鏡像」の刻印およびそれらの上位刻印を獲得し、カードを選択して刻印する。
RelicConfig_60732_Name,aJAX,z造物_RelicConfig_A.csv,323,RelicConfig,Name,,<OrangeQuality:时灵摆「校长寄语」>,<OrangeQuality:時の振り子「校長講話」>
RelicConfig_60732_StoryDesc,aJAY,z造物_RelicConfig_A.csv,323,RelicConfig,StoryDesc,,"弥萨格创始人的寄语萦绕在你的耳边。
愿银钥指引前路，弥萨格的守密人。",ミサゴ創始者の言葉があなたの耳に響く。ミサゴの守秘者よ、銀の鍵が道を照らさんことを。
RelicConfig_60731_BattleDesc,aJAR,z造物_RelicConfig_A.csv,324,RelicConfig,BattleDesc,,战斗开始时，将获得 2 个「合奏」刻印以及其高级刻印，选择刻印在卡牌上。,戦闘開始時、「合奏」の刻印2つとそれらの上位刻印を獲得し、カードを選択して刻印する。
RelicConfig_60731_Desc,aJAS,z造物_RelicConfig_A.csv,324,RelicConfig,Desc,,战斗开始时，将获得 2 个「合奏」刻印以及其高级刻印，选择刻印在卡牌上。,戦闘開始時、「合奏」の刻印2つとそれらの上位刻印を獲得し、カードを選択して刻印する。
RelicConfig_60731_Name,aJAT,z造物_RelicConfig_A.csv,324,RelicConfig,Name,,<OrangeQuality:时灵摆「校长寄语」>,<OrangeQuality:時の振り子「校長講話」>
RelicConfig_60731_StoryDesc,aJAU,z造物_RelicConfig_A.csv,324,RelicConfig,StoryDesc,,"弥萨格创始人的寄语萦绕在你的耳边。
愿银钥指引前路，弥萨格的守密人。",ミサゴ創始者の言葉があなたの耳に響く。ミサゴの守秘者よ、銀の鍵が道を照らさんことを。
RelicConfig_65376_BattleDesc,aJAZ,z造物_RelicConfig_A.csv,326,RelicConfig,BattleDesc,,初始拥有 [Arg1] 科考团人数。战斗开始时，将 5 张<DerivativeCardKeywords_73:猜疑>置入牌库中中。,調査団には最初[Arg1]人の団員がいる。戦闘開始時、<DerivativeCardKeywords_73:疑念>を5枚デッキに追加する。
RelicConfig_65376_Desc,aJBa,z造物_RelicConfig_A.csv,326,RelicConfig,Desc,,初始拥有 [Arg1] 科考团人数。战斗开始时，将 5 张<DerivativeCardKeywords_73:猜疑>置入牌库中中。,調査団には最初[Arg1]人の団員がいる。戦闘開始時、<DerivativeCardKeywords_73:疑念>を5枚デッキに追加する。
RelicConfig_65376_Name,aJBb,z造物_RelicConfig_A.csv,326,RelicConfig,Name,,<OrangeQuality:科考团>,<OrangeQuality:調査団>
RelicConfig_65376_StoryDesc,aJBc,z造物_RelicConfig_A.csv,326,RelicConfig,StoryDesc,,"弥萨格创始人的寄语萦绕在你的耳边。
愿银钥指引前路，弥萨格的守密人。",ミサゴ創始者の言葉があなたの耳に響く。ミサゴの守秘者よ、銀の鍵が道を照らさんことを。
RelicConfig_65456_BattleDesc,aJBx,z造物_RelicConfig_A.csv,327,RelicConfig,BattleDesc,,"战斗开始时洗入 3 张随机「症状」，打出「症状」时获得 [Arg1] 点力量。
<D05EX_Relic:在你的帮助下，科考团无人生还，你冷漠地为自己谋取到了最大的利益，但这一切真的值得吗？>","戦闘開始時、症状カードを3枚デッキに追加し、症状カードを使用すると、[Arg1]点の一時的な力を獲得する。
<D05EX_Relic:あなたの助力によって、調査団は全滅した。あなたは冷淡に自らの利益を追い求めたが、果たしてそれに見合う価値が本当にあったのだろうか？>"
RelicConfig_65456_Desc,aJBy,z造物_RelicConfig_A.csv,327,RelicConfig,Desc,,"战斗开始时洗入 3 张随机「症状」，打出「症状」时获得 [Arg1] 点力量。
<D05EX_Relic:在你的帮助下，科考团无人生还，你冷漠地为自己谋取到了最大的利益，但这一切真的值得吗？>","戦闘開始時、症状カードを3枚デッキに追加し、症状カードを使用すると、[Arg1]点の一時的な力を獲得する。
<D05EX_Relic:あなたの助力によって、調査団は全滅した。あなたは冷淡に自らの利益を追い求めたが、果たしてそれに見合う価値が本当にあったのだろうか？>"
RelicConfig_65456_Name,aJBz,z造物_RelicConfig_A.csv,327,RelicConfig,Name,,<OrangeQuality:独行者之徽>,<OrangeQuality:独行者の徽章>
RelicConfig_65456_StoryDesc,aJBA,z造物_RelicConfig_A.csv,327,RelicConfig,StoryDesc,,在你的帮助下，科考团无人生还，你为自己谋取到了最大的利益，但这一切真的值得吗？,あなたの助力によって、調査団は全滅した。あなたは冷淡に自らの利益を追い求めたが、果たしてそれに見合う価値が本当にあったのだろうか？
RelicConfig_65408_BattleDesc,aJBl,z造物_RelicConfig_A.csv,328,RelicConfig,BattleDesc,,"回合开始时，获得 [Arg1] 张<DerivativeCardKeywords_68:「暗淡的人性光辉」>。
<D05EX_Relic:为了走出雪山，你选择了效益优先的策略，并注视着人们一个个死去，幸存者看待你的目光中恐惧大于感激。>","ターン開始時、<DerivativeCardKeywords_68:「仄暗い人間性の輝き」>を[Arg1]枚獲得する。
<D05EX_Relic:雪山を脱するため、あなたは効率を最優先する方針を選び、人々が一人、また一人と死んでいくのをただ見つめていた。生存者たちのあなたを見る目には、感謝よりも恐怖の色が濃く浮かんでいた。>"
RelicConfig_65408_Desc,aJBm,z造物_RelicConfig_A.csv,328,RelicConfig,Desc,,"回合开始时，获得 [Arg1] 张<DerivativeCardKeywords_68:「暗淡的人性光辉」>。
<D05EX_Relic:为了走出雪山，你选择了效益优先的策略，并注视着人们一个个死去，幸存者看待你的目光中恐惧大于感激。>","ターン開始時、<DerivativeCardKeywords_68:「仄暗い人間性の輝き」>を[Arg1]枚獲得する。
<D05EX_Relic:雪山を脱するため、あなたは効率を最優先する方針を選び、人々が一人、また一人と死んでいくのをただ見つめていた。生存者たちのあなたを見る目には、感謝よりも恐怖の色が濃く浮かんでいた。>"
RelicConfig_65408_Name,aJBn,z造物_RelicConfig_A.csv,328,RelicConfig,Name,,<OrangeQuality:救难勋章·青铜>,<OrangeQuality:救助勲章・ブロンズ>
RelicConfig_65408_StoryDesc,aJBo,z造物_RelicConfig_A.csv,328,RelicConfig,StoryDesc,,为了走出雪山，你选择了效益优先的策略，并注视着人们一个个死去，幸存者看待你的目光中恐惧大于感激。,雪山を脱するため、あなたは効率を最優先する方針を選び、人々が一人、また一人と死んでいくのをただ見つめていた。生存者たちのあなたを見る目には、感謝よりも恐怖の色が濃く浮かんでいた。
RelicConfig_65409_BattleDesc,aJBp,z造物_RelicConfig_A.csv,329,RelicConfig,BattleDesc,,"回合开始时，获得 [Arg1] 张<DerivativeCardKeywords_69:「微明的人性光辉」>。
<D05EX_Relic:你或许努力过了，虽然有一半的人死去，你至少救下了另一半，毕竟牺牲总是难免的。>","ターン開始時、<DerivativeCardKeywords_69:「微かな人間性の輝き」>を[Arg1]枚獲得する。
<D05EX_Relic:あなたは最善を尽くしたのかもしれない。半分の人が死んでしまったとはいえ、少なくとも残り半分は救うことができたのだから。結局のところ、犠牲はいつだって避けられないものなのだ。>"
RelicConfig_65409_Desc,aJBq,z造物_RelicConfig_A.csv,329,RelicConfig,Desc,,"回合开始时，获得 [Arg1] 张<DerivativeCardKeywords_69:「微明的人性光辉」>。
<D05EX_Relic:你或许努力过了，虽然有一半的人死去，你至少救下了另一半，毕竟牺牲总是难免的。>","ターン開始時、<DerivativeCardKeywords_69:「微かな人間性の輝き」>を[Arg1]枚獲得する。
<D05EX_Relic:あなたは最善を尽くしたのかもしれない。半分の人が死んでしまったとはいえ、少なくとも残り半分は救うことができたのだから。結局のところ、犠牲はいつだって避けられないものなのだ。>"
RelicConfig_65409_Name,aJBr,z造物_RelicConfig_A.csv,329,RelicConfig,Name,,<OrangeQuality:救难勋章·白银>,<OrangeQuality:救助勲章・シルバー>
RelicConfig_65409_StoryDesc,aJBs,z造物_RelicConfig_A.csv,329,RelicConfig,StoryDesc,,你或许努力过了，虽然有一半的人死去，你至少救下了另一半，毕竟牺牲总是难免的。,あなたは最善を尽くしたのかもしれない。半分の人が死んでしまったとはいえ、少なくとも残り半分は救うことができたのだから。結局のところ、犠牲はいつだって避けられないものなのだ。
RelicConfig_65410_BattleDesc,aJBt,z造物_RelicConfig_A.csv,330,RelicConfig,BattleDesc,,"回合开始时，获得 [Arg1] 张<DerivativeCardKeywords_70:「人性光辉」>。
<D05EX_Relic:你拯救了大半的人，将人们原本悲剧的命运改写，你已经尽力了，不是吗？>","ターン開始時、<DerivativeCardKeywords_70:「人間性の輝き」>を[Arg1]枚獲得する。
<D05EX_Relic:あなたは大半の人々を救い、もともと悲劇で終わるはずだった彼らの運命を塗り替えた。やれるだけのことはやった、そうだろう？>"
RelicConfig_65410_Desc,aJBu,z造物_RelicConfig_A.csv,330,RelicConfig,Desc,,"回合开始时，获得 [Arg1] 张<DerivativeCardKeywords_70:「人性光辉」>。
<D05EX_Relic:你拯救了大半的人，将人们原本悲剧的命运改写，你已经尽力了，不是吗？>","ターン開始時、<DerivativeCardKeywords_70:「人間性の輝き」>を[Arg1]枚獲得する。
<D05EX_Relic:あなたは大半の人々を救い、もともと悲劇で終わるはずだった彼らの運命を塗り替えた。やれるだけのことはやった、そうだろう？>"
RelicConfig_65410_Name,aJBv,z造物_RelicConfig_A.csv,330,RelicConfig,Name,,<OrangeQuality:救难勋章·黄金>,<OrangeQuality:救助勲章・ゴールド>
RelicConfig_65410_StoryDesc,aJBw,z造物_RelicConfig_A.csv,330,RelicConfig,StoryDesc,,你拯救了大半的人，将人们原本悲剧的命运改写，你已经尽力了，不是吗？,あなたは大半の人々を救い、もともと悲劇で終わるはずだった彼らの運命を塗り替えた。やれるだけのことはやった、そうだろう？
RelicConfig_65406_BattleDesc,aJBd,z造物_RelicConfig_A.csv,331,RelicConfig,BattleDesc,,"回合开始时，获得 [Arg1] 张<DerivativeCardKeywords_71:「闪耀的人性光辉」>。
<D05EX_Relic:你的一切努力都是值得的，你几乎保全了科考队伍，幸存的人们真心实意地感激着你。>","ターン開始時、<DerivativeCardKeywords_71:「煌めく人間性の輝き」>を[Arg1]枚獲得する。
<D05EX_Relic:あなたのすべての努力は報われた。調査隊のほとんどを無事に守り抜き、生き残った人々は心からあなたに感謝している。>"
RelicConfig_65406_Desc,aJBe,z造物_RelicConfig_A.csv,331,RelicConfig,Desc,,"回合开始时，获得 [Arg1] 张<DerivativeCardKeywords_71:「闪耀的人性光辉」>。
<D05EX_Relic:你的一切努力都是值得的，你几乎保全了科考队伍，幸存的人们真心实意地感激着你。>","ターン開始時、<DerivativeCardKeywords_71:「煌めく人間性の輝き」>を[Arg1]枚獲得する。
<D05EX_Relic:あなたのすべての努力は報われた。調査隊のほとんどを無事に守り抜き、生き残った人々は心からあなたに感謝している。>"
RelicConfig_65406_Name,aJBf,z造物_RelicConfig_A.csv,331,RelicConfig,Name,,<OrangeQuality:救难勋章·铂金>,<OrangeQuality:救助勲章・プラチナ>
RelicConfig_65406_StoryDesc,aJBg,z造物_RelicConfig_A.csv,331,RelicConfig,StoryDesc,,你的一切努力都是值得的，你几乎保全了科考队伍，幸存的人们真心实意地感激着你。,あなたのすべての努力は報われた。調査隊のほとんどを無事に守り抜き、生き残った人々は心からあなたに感謝している。
RelicConfig_65407_BattleDesc,aJBh,z造物_RelicConfig_A.csv,332,RelicConfig,BattleDesc,,"回合开始时，获得 [Arg1] 张<DerivativeCardKeywords_72:「璀璨的人性光辉」>。
<D05EX_Relic:你创造了不可思议的奇迹，所有人在灾难过后全部存活，你是人们心中伟大的英雄，关于你的传说或许就要流传在雪山四周。>","ターン開始時、<DerivativeCardKeywords_72:「まばゆい人間性の輝き」>を[Arg1]枚獲得する。
<D05EX_Relic:あなたは信じがたい奇跡を起こした。災厄を乗り越え、全員が生き延びたのだ。あなたは人々の心に刻まれた偉大な英雄であり、あなたの伝説はやがてこの雪山一帯に語り継がれていくことだろう。>"
RelicConfig_65407_Desc,aJBi,z造物_RelicConfig_A.csv,332,RelicConfig,Desc,,"回合开始时，获得 [Arg1] 张<DerivativeCardKeywords_72:「璀璨的人性光辉」>。
<D05EX_Relic:你创造了不可思议的奇迹，所有人在灾难过后全部存活，你是人们心中伟大的英雄，关于你的传说或许就要流传在雪山四周。>","ターン開始時、<DerivativeCardKeywords_72:「まばゆい人間性の輝き」>を[Arg1]枚獲得する。
<D05EX_Relic:あなたは信じがたい奇跡を起こした。災厄を乗り越え、全員が生き延びたのだ。あなたは人々の心に刻まれた偉大な英雄であり、あなたの伝説はやがてこの雪山一帯に語り継がれていくことだろう。>"
RelicConfig_65407_Name,aJBj,z造物_RelicConfig_A.csv,332,RelicConfig,Name,,<OrangeQuality:救难勋章·钻石>,<OrangeQuality:救助勲章・ダイヤモンド>
RelicConfig_65407_StoryDesc,aJBk,z造物_RelicConfig_A.csv,332,RelicConfig,StoryDesc,,你创造了不可思议的奇迹，所有人在灾难过后全部存活，你是人们心中伟大的英雄，关于你的传说或许就要流传在雪山四周。,あなたは信じがたい奇跡を起こした。災厄を乗り越え、全員が生き延びたのだ。あなたは人々の心に刻まれた偉大な英雄であり、あなたの伝説はやがてこの雪山一帯に語り継がれていくことだろう。
RelicConfig_67822_BattleDesc,aJCN,z造物_RelicConfig_A.csv,334,RelicConfig,BattleDesc,,战斗开始时，算力上限+1，觉醒所有唤醒体。回合开始时，随机发现一个「造物」或「支援」，共发现五次。,戦闘開始時、行動力上限+1、すべての覚醒体を覚醒させる。ターン開始時、ランダムな「遺物」または「支援」を選び、合計5回まで。
RelicConfig_67822_Desc,aJCO,z造物_RelicConfig_A.csv,334,RelicConfig,Desc,,战斗开始时，算力上限+1，觉醒所有唤醒体。回合开始时，随机发现一个「造物」或「支援」，共发现五次。,戦闘開始時、行動力上限+1、すべての覚醒体を覚醒させる。ターン開始時、ランダムな「遺物」または「支援」を選び、合計5回まで。
RelicConfig_67822_Name,aJCP,z造物_RelicConfig_A.csv,334,RelicConfig,Name,,<OrangeQuality:「万象门扉α」>,<OrangeQuality:「万象の扉α」>
RelicConfig_67825_BattleDesc,aJCZ,z造物_RelicConfig_A.csv,335,RelicConfig,BattleDesc,,战斗开始时，算力上限+1，觉醒所有唤醒体。回合开始时，随机发现一个「造物」或「支援」，共发现五次。,戦闘開始時、行動力上限+1、すべての覚醒体を覚醒させる。ターン開始時、ランダムな「遺物」または「支援」を選び、合計5回まで。
RelicConfig_67825_Desc,aJDa,z造物_RelicConfig_A.csv,335,RelicConfig,Desc,,战斗开始时，算力上限+1，觉醒所有唤醒体。回合开始时，随机发现一个「造物」或「支援」，共发现五次。,戦闘開始時、行動力上限+1、すべての覚醒体を覚醒させる。ターン開始時、ランダムな「遺物」または「支援」を選び、合計5回まで。
RelicConfig_67825_Name,aJDb,z造物_RelicConfig_A.csv,335,RelicConfig,Name,,<OrangeQuality:「万象门扉β」>,<OrangeQuality:「万象の扉β」>
RelicConfig_67821_BattleDesc,aJCJ,z造物_RelicConfig_A.csv,336,RelicConfig,BattleDesc,,战斗开始时，算力上限+1，觉醒所有唤醒体。回合开始时，随机发现一个「造物」或「支援」，共发现五次。,戦闘開始時、行動力上限+1、すべての覚醒体を覚醒させる。ターン開始時、ランダムな「遺物」または「支援」を選び、合計5回まで。
RelicConfig_67821_Desc,aJCK,z造物_RelicConfig_A.csv,336,RelicConfig,Desc,,战斗开始时，算力上限+1，觉醒所有唤醒体。回合开始时，随机发现一个「造物」或「支援」，共发现五次。,戦闘開始時、行動力上限+1、すべての覚醒体を覚醒させる。ターン開始時、ランダムな「遺物」または「支援」を選び、合計5回まで。
RelicConfig_67821_Name,aJCL,z造物_RelicConfig_A.csv,336,RelicConfig,Name,,<OrangeQuality:「万象门扉γ」>,<OrangeQuality:「万象の扉γ」>
RelicConfig_67824_BattleDesc,aJCV,z造物_RelicConfig_A.csv,337,RelicConfig,BattleDesc,,战斗开始时，算力上限+1，觉醒所有唤醒体。回合开始时，随机发现一个「造物」或「支援」，共发现五次。,戦闘開始時、行動力上限+1、すべての覚醒体を覚醒させる。ターン開始時、ランダムな「遺物」または「支援」を選び、合計5回まで。
RelicConfig_67824_Desc,aJCW,z造物_RelicConfig_A.csv,337,RelicConfig,Desc,,战斗开始时，算力上限+1，觉醒所有唤醒体。回合开始时，随机发现一个「造物」或「支援」，共发现五次。,戦闘開始時、行動力上限+1、すべての覚醒体を覚醒させる。ターン開始時、ランダムな「遺物」または「支援」を選び、合計5回まで。
RelicConfig_67824_Name,aJCX,z造物_RelicConfig_A.csv,337,RelicConfig,Name,,<OrangeQuality:「万象门扉δ」>,<OrangeQuality:「万象の扉δ」>
RelicConfig_67818_BattleDesc,aJCx,z造物_RelicConfig_A.csv,338,RelicConfig,BattleDesc,,战斗开始时，算力上限+1，觉醒所有唤醒体。回合开始时，随机发现一个「造物」或「支援」，共发现五次。,戦闘開始時、行動力上限+1、すべての覚醒体を覚醒させる。ターン開始時、ランダムな「遺物」または「支援」を選び、合計5回まで。
RelicConfig_67818_Desc,aJCy,z造物_RelicConfig_A.csv,338,RelicConfig,Desc,,战斗开始时，算力上限+1，觉醒所有唤醒体。回合开始时，随机发现一个「造物」或「支援」，共发现五次。,戦闘開始時、行動力上限+1、すべての覚醒体を覚醒させる。ターン開始時、ランダムな「遺物」または「支援」を選び、合計5回まで。
RelicConfig_67818_Name,aJCz,z造物_RelicConfig_A.csv,338,RelicConfig,Name,,<OrangeQuality:「万象门扉ε」>,<OrangeQuality:「万象の扉ε」>
RelicConfig_67819_BattleDesc,aJCB,z造物_RelicConfig_A.csv,339,RelicConfig,BattleDesc,,战斗开始时，算力上限+1，觉醒所有唤醒体。回合开始时，随机发现一个「造物」或「支援」，共发现五次。,戦闘開始時、行動力上限+1、すべての覚醒体を覚醒させる。ターン開始時、ランダムな「遺物」または「支援」を選び、合計5回まで。
RelicConfig_67819_Desc,aJCC,z造物_RelicConfig_A.csv,339,RelicConfig,Desc,,战斗开始时，算力上限+1，觉醒所有唤醒体。回合开始时，随机发现一个「造物」或「支援」，共发现五次。,戦闘開始時、行動力上限+1、すべての覚醒体を覚醒させる。ターン開始時、ランダムな「遺物」または「支援」を選び、合計5回まで。
RelicConfig_67819_Name,aJCD,z造物_RelicConfig_A.csv,339,RelicConfig,Name,,<OrangeQuality:「万象门扉ζ」>,<OrangeQuality:「万象の扉ζ」>
RelicConfig_67823_BattleDesc,aJCR,z造物_RelicConfig_A.csv,340,RelicConfig,BattleDesc,,战斗开始时，算力上限+1，觉醒所有唤醒体。回合开始时，随机发现一个「造物」或「支援」，共发现五次。,戦闘開始時、行動力上限+1、すべての覚醒体を覚醒させる。ターン開始時、ランダムな「遺物」または「支援」を選び、合計5回まで。
RelicConfig_67823_Desc,aJCS,z造物_RelicConfig_A.csv,340,RelicConfig,Desc,,战斗开始时，算力上限+1，觉醒所有唤醒体。回合开始时，随机发现一个「造物」或「支援」，共发现五次。,戦闘開始時、行動力上限+1、すべての覚醒体を覚醒させる。ターン開始時、ランダムな「遺物」または「支援」を選び、合計5回まで。
RelicConfig_67823_Name,aJCT,z造物_RelicConfig_A.csv,340,RelicConfig,Name,,<OrangeQuality:「万象门扉η」>,<OrangeQuality:「万象の扉η」>
RelicConfig_67820_BattleDesc,aJCF,z造物_RelicConfig_A.csv,341,RelicConfig,BattleDesc,,战斗开始时，算力上限+1，觉醒所有唤醒体。回合开始时，随机发现一个「造物」或「支援」，共发现五次。,戦闘開始時、行動力上限+1、すべての覚醒体を覚醒させる。ターン開始時、ランダムな「遺物」または「支援」を選び、合計5回まで。
RelicConfig_67820_Desc,aJCG,z造物_RelicConfig_A.csv,341,RelicConfig,Desc,,战斗开始时，算力上限+1，觉醒所有唤醒体。回合开始时，随机发现一个「造物」或「支援」，共发现五次。,戦闘開始時、行動力上限+1、すべての覚醒体を覚醒させる。ターン開始時、ランダムな「遺物」または「支援」を選び、合計5回まで。
RelicConfig_67820_Name,aJCH,z造物_RelicConfig_A.csv,341,RelicConfig,Name,,<OrangeQuality:「万象门扉θ」>,<OrangeQuality:「万象の扉θ」>
